cell,arm,batch,build_identity,comparison,factor_rank,keys_norm,keys_sha256,layer,solve_backward_error,state_version,key_revisit_relative_difference,writer_revisit_relative_difference
LA,NQFIX,2,e3db677bb0b40d1c37ce3757c54d2db76c97ef831c3c43a7d84862da6c3c4c2a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,29.447592753548395,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,1.5350165583072339e-08,5,0,0.73440390369033848
LA,NQFIX,2,77e25793c33c562a4170fc15cb3c00e4b09c3f1eec6bb3fbf26d49a6ac82a2a0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,33.789532047783524,f83e8d628c73df308895ae2f4b62d5897ce098734a1f70a0f5a9b265af55d202,5,1.3957260236452385e-08,6,0.20211784535406929,0.68534171662947974
LA,NQFIX,2,04d7145d9f6e74bf22d19798bbd48ccc6d8aca76f2a66ea632c5b96cab6a9c6b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.680505564909026,10dfb5fa0333d011536b485e6c09604d54cb485e95c66f3b32f893f39fcbd45b,6,1.7251833739351241e-08,7,0.26819177648315573,0.65958736796775908
LA,NQFIX,2,3e693a3d9d4697c60b7bb77f42c3abafcf1a2f50f83fd3e654a6e4ea075e289a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.410695660219105,54d00dbd6edcfcc84b63c22249c346b462b0bef8227bee2c0e8a13efb0a642a2,7,2.1918046044788753e-08,8,0.31475865583652851,0.6438594155633165
LA,NQFIX,2,a03af1af5d181db8d37bf9f388350c3d38dbcd8079aa482346015b3693b1e5bc,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.207958970669317,7bac612501b338d89b7d482a83ee7daa7eb4ca4e2146b8e008668fe775191ea7,8,1.6290556459352956e-08,9,0.29337883634672351,0.62526202462973512
LA,NQFIX,2,31ab0af8173d4be43e8cca891250be480dde59629e4a56160b5770fb6570ea08,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,29.447592753548395,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,1.5350165583072339e-08,10,0,0.57095390059440088
LA,NQFIX,2,a86dcd9d9fdaca538a70cb5aadfe2b9adcdab19fce56ac51a018286430139a09,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,33.555370170372285,b092904ff756b65946a9de6c151ef569a29d1e5bc47d605de1312044fe293677,5,1.504485958037094e-08,11,0.11805137593882294,0.56464697399827712
LA,NQFIX,2,8d8ca71ccccc8c6970ed0dfbb87047501b3d1c3e6b98db51b25f5f75d345448b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.359615888629151,f8e3dcf27a437b9de181161bbbb0a9749e52fac728672996ffddc2a0406221b6,6,1.756777656680697e-08,12,0.14577039479065815,0.55984359940680428
LA,NQFIX,2,3c1259cfa0feac26b2c71118e4ff894f5af01dcf3d42b6537b2467cdfb3441ff,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.614789953818679,0b9ec9bf3aecaf98072192bf7906b7711b0b284b7c95e8c6b978c13d1e4226b5,7,1.8555004643872053e-08,13,0.18605557342879966,0.55877010692331663
LA,NQFIX,2,6fea51d2afd4829081bd64e74e58897afdbdb1a323eb5b6f3fd422c55fd779c8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.520024669201497,f7b07f3a436a03dbe0e91963829b3f3aebdc38bae528c5ced7aa1b3db2401a58,8,1.6037331462825932e-08,14,0.16377384499798886,0.53817311899417464
LA,NQFIX,2,ebfeabf3e92b81bfa55bfcc41cc35f5538c496baaf5ec652e48ca97cb91ca754,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,29.447592753548395,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,1.5350165583072339e-08,15,0,0.51191296288656518
LA,NQFIX,2,88a3bd2b3d08a1395ff98cbe2f6cd7ca57face95d54bc9380974215d052b7430,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,33.46277232758009,faaaf45a66f6ac00e6a81454961e788d1013a56c9adbcf49bc869bb6524f8446,5,1.4783522850336794e-08,16,0.0736176349838117,0.52061068030028557
LA,NQFIX,2,e9300921e6e0c091a3a19a984e0f3af4678f609b286b0144e3e33114a0292a75,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.154161835796032,8ba25d3adb7dded28ee6e52df39fa4b80593357f90170f0a4243b6507f19ac77,6,1.7891853332230312e-08,17,0.093114453407134132,0.53265851766908223
LA,NQFIX,2,fc67f9566c2bc7d538b14af14f131c4e8a2fb0569e86a1c00a0a54769fcdaaf9,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.966719288925127,8edfb7e13be98e99b33487d174128287585e2819ad938cad6eb9a889dfdce231,7,1.9855038502214484e-08,18,0.12113763830103438,0.53052922300083105
LA,NQFIX,2,3dc2a309537f7b6eeecfc8432a567d78f317ab3bbcada11716acf64514cb5676,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.945231580940131,b8c2f8f57de2b4ce11c13271d2eacbf656ce73a97942b3f2688027dc0b8f525a,8,1.6676292347028721e-08,19,0.11631917570108391,0.52208608730411421
LA,NQFIX,3,bedd639d98070ab1510a62bdc518d6548be74241a79c1efb194807a56ef2a5d0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.40981464924181,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,1.3477528426619756e-08,0,,
LA,NQFIX,3,7b2bc131f36843765425bf7e8baa93c268fafd4b74db9901b3a221f14353aa03,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,33.125397924423993,5532e962931b53111b3137d186551106f2a810e7427699060f516552d829547c,5,1.2860817300008875e-08,1,,
LA,NQFIX,3,7ad54a4ddc39fed2d231ba2a29e8a62ce3c2cedc6d481c107a0ecc7f7fa797d5,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.19749371013549,b6e93200b4499d5091a7aad4ffb1d1267a32d3a30244e4e51cc564dd5a44b4bc,6,1.4835273454139042e-08,2,,
LA,NQFIX,3,28faaecaf90bedd55dd06a1ba0b2d5b4ce0681b741aa2245339f6da1200e86ab,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.963399477894193,8ee301ce4e5a37da5297a5193ef420cd8ef19fdd7d7a041a1df51319e2de761d,7,1.6137903458002256e-08,3,,
LA,NQFIX,3,f19d3f73cd417fdc742519e64a27ac008bce5abed1769a0a14920c7515ddfd75,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.734366588366647,111ed2e9276f1569321f489e43eff18f633ab172efc9413951b85d44f78ad5c9,8,1.3250891939264875e-08,4,,
LA,NQFIX,3,ffc37733022168b820942c7fb8153cbb6ccbd6318f94d72ff9dc990ae0238e7d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.40981464924181,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,1.3477528426619756e-08,5,0,0.72580295770932413
LA,NQFIX,3,dfce4b6923d2b760d1b1656e60b35d24bd852448bddde68f6cf34a01bc8ad62a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.641947982155521,d3fd9eb2b586bd2f6dab750999a06a24f6221cb1f849dd6cb639a69d7e82cf57,5,1.2348443156895428e-08,6,0.2050362139444212,0.67995567232220777
LA,NQFIX,3,40159552246e0405304152e106b8304f5f4085abccfb9d714ffd9cfd7d2a5846,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.765732366214792,7648d6013e47e97478bd9c383b0b99392faef766ea35202b3b137bbae1791b55,6,1.5133995390215205e-08,7,0.25586359161245842,0.65928818319144589
LA,NQFIX,3,fcef9c367b8a6c63246a7ad4b67f61e6380fc0adcac8c896b7a5185a3da9ae85,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.285692470969266,113e94dd1891a063d2ddb7dead2ba42d9fe70e7265c14d0f18f5b1feab7e4a11,7,1.9708494392034481e-08,8,0.27226483370373733,0.64455517704267706
LA,NQFIX,3,7942fd397fb5729992e2556cfba06535117d2039276123050747abbdae91a920,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.093855743559544,4a5c5a8beae49d70eae5826803ba43fc37705222539dc065f580812a288e5fbb,8,1.3667651899140765e-08,9,0.27210321689318229,0.63226040468313283
LA,NQFIX,3,f6a79e46ccfc08fa808b8e5922e8a585d0394c46df3efdd34b23d02f1ec1d934,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.40981464924181,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,1.3477528426619756e-08,10,0,0.58335398575090502
LA,NQFIX,3,08de1ec3311b58aa575f5f46fa2590efef5a327a9be6bb92045db4ec142ab883,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.451553980709974,6d4dc9da6bcbc7cb0838906b626194b5d0c1ef64387744e73510157e1356c1ad,5,1.2319634201674035e-08,11,0.10707745786217371,0.56951884378638096
LA,NQFIX,3,98b644bddbf15ec31cc97d7ba8019abbff58f50f2d1b435d8327879aa5b28046,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.59795520420068,90ef7d5e03a3a4ee47202c6ff7f53ed7db8898fa88e3dd16164ea53909187662,6,1.4846559537318171e-08,12,0.12851628009950056,0.56059744160278413
LA,NQFIX,3,69009de4170dedd1ef171392ef8aa163eb7a1976de2b57edaae44c67ddbc3528,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.558127968885728,43f27320fdef1d71f22800c5b818e995e45770c584424d2bbdf77fa1da5a67b4,7,2.119637443342981e-08,13,0.13968412514690401,0.55043945503501546
LA,NQFIX,3,776442552a73800e861aa7c6f0cc5d215fec4fdd8f009bfb0f5c7ed2d33e91bd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.343880097711519,9715958aeb7597d184bac7f18470afdf949faca9d226bacc1515fdda20f7841a,8,1.3526510578287798e-08,14,0.1381342621592177,0.53592824340199885
LA,NQFIX,3,eed4e688dd46706bf9471156d55dfe5b1f3ed0c1cbc0846177b8c9127702d020,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.40981464924181,8ae1b1b1c33e31014beea786b10f53c3ee3f61183c2fc64e47679d83896ff565,4,1.3477528426619756e-08,15,0,0.51628123345988186
LA,NQFIX,3,100b6d38675c600fae11bc0efd69c301f3d2165ae9d6fb98309a1e0200a28f7d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.379423095451138,aa1e35dad7ead744e711d84ff5168e4ecaf9aa41acc64c947413cb2fff25d7c4,5,1.2174908192719158e-08,16,0.065827851908616272,0.51047428683119322
LA,NQFIX,3,aa41d3a8de1593642005c348269fb2ab4c58889556bfca2bbcfaedbb0f2fc782,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.569158585343033,75accbc54d783aa021b30f252679f3f49dccfdc9c629a9626f4a3d91cd72136c,6,1.5017565857533555e-08,17,0.078536085878464376,0.50128734070065895
LA,NQFIX,3,c1b02be1fae233ba6206f43bfc153379faa5b2d2da7c8bfb6769c85772c4432b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.965508418878073,e51874db16900f605efd0fe47f8402f6e7f3305098ecfb65eb957e182eb3c9d4,7,2.5420407112619614e-08,18,0.091274391681251829,0.48771358304941775
LA,NQFIX,3,04e93e49f29993aa985744652c8e422c26b2488a1fad62a7d66cd22efc5c30bf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.545215120066281,8e15a8999790cd6a4b091ceed2013dd652e73e5fd15c375dd9f27c601daf8273,8,1.4032154993515178e-08,19,0.082244173354499989,0.47045408644889986
LA,NQFIX,4,f3d371243df68507436740f19e62d23aee3899a0b1b2f071a228a8ca2b64d57a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.305427450535095,7aa4fa3e94cc62319e85c73a051495448b504d56b19b3608a75b63b7785f7c7a,4,1.2269812721399376e-08,0,,
LA,NQFIX,4,5f7c4d3ecb8fce22304a23232453f671c32bcb19c52d8f238b0de257432faf61,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.706012306785581,1634b50595a615d6d72f76bf4df37ea92125de9cbf54a625b76b9ca2538da908,5,1.1393153087624341e-08,1,,
LA,NQFIX,4,c0a0b06e801b2be0d2a20e364f89a551028b38faf9e33aa41f918826c2c8d796,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.562847103290807,5f6c1c6d6207ac33cd612c87ae9cf6be4878223bef5da3b1c6c4779effbb986a,6,1.3625384376325655e-08,2,,
LA,NQFIX,4,9848c6bc513246a2962d188b0d5c1ba5b8a10a0b3c676cb804b1869411083fae,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.18723731341386,dec5483a0c8dc18d7367248297cd9bc094793da77d0e6b84e096714787ac40e0,7,2.1756784818194319e-08,3,,
LA,NQFIX,4,bad8fadfdf278617eef6618a6342777b003704e718a43eb872ed2b6b4aecb0e7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.117386268400267,4a2781e91cbbf3bcb09d2539bab33af1ec434d024ef09834991eef5513b3dbb5,8,1.3048509828195165e-08,4,,
LA,NQFIX,4,a4a44edf83b615a6a0ae474d1f48d75e6ac9eace7e4ce8b8f9bf0eb86a080523,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.305427450535095,7aa4fa3e94cc62319e85c73a051495448b504d56b19b3608a75b63b7785f7c7a,4,1.2269812721399376e-08,5,0,0.72731292415536808
LA,NQFIX,4,883f233962ce81fecc1b1f4d9812b0da15eca62be419d598dfa83d1c950391b6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.428346961157693,97a107ac76d506b97617377eaa1d3ac2a88e6b5057515c740e34aa6994e63d57,5,1.1354390316853369e-08,6,0.21289387416484223,0.68557429737061437
LA,NQFIX,4,a05ccaa193136888d1005880914adba9ab6c35aebdc76b33d4120a8a1c68cb07,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.108230771337489,737c10a6d7655e47970f8a2817f38a7b4abc59c577d5e90225f18a613ea7e93c,6,1.3562246437004433e-08,7,0.25494283076538787,0.66412945092100162
LA,NQFIX,4,ade0596e5c9745cdb272ec457ed96cc1b7781144bd0113e929ec17a6bba7bb52,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.509449781355066,c9be6edb3425c120c3e8a6edc6c7a1328411408ce346ffc545e777829eac02f5,7,1.856064102412347e-08,8,0.26500673337809122,0.6529758015239866
LA,NQFIX,4,8e837348220698bbf72126acd8af3fa4ddd603d73deb4b991fdd281338d8da08,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,38.942261919235001,2f66d647943af2d63e7d1ef261ef0a74d0588c6baca8b2e322553d4f3e98477f,8,1.3221777450667105e-08,9,0.28609385032510798,0.64093501673080189
LA,NQFIX,4,19b04d54248799c1bc2e7dc251a2cb811da748b7023f33e46decdbc8eda06584,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.305427450535095,7aa4fa3e94cc62319e85c73a051495448b504d56b19b3608a75b63b7785f7c7a,4,1.2269812721399376e-08,10,0,0.59680178913718562
LA,NQFIX,4,c00931b76c86879eae4905a1cfa039853c630fcd1623977230383761f6cfdedf,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.552419913870587,526f2c44a5a126fd8cd0599f50e1937493f254287c58939c8e0653a5161b4a22,5,1.1119393406033851e-08,11,0.12802577359893952,0.5832218922050173
LA,NQFIX,4,b9e272970d0a6611d0108d5a5d06a6a7e0b2c2487dfa6c95d7c5949fd55d0e97,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.971621838819722,fec2d9553f39d34a2129482b4666e7561c01042ebf28ca8be64d6c9fc747cfcf,6,1.3602591053540891e-08,12,0.11927514419101257,0.57306785005893723
LA,NQFIX,4,e89652df24983066e686140f46fdf155861b78f4306d4d563ebb82ff9904e962,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.553544305064676,8a9d3a5af1dc36f5c82f4e3eba2748c07a91339db85049c910f1e9e574fc1232,7,1.9969030873312477e-08,13,0.12863097014897495,0.56158275253797851
LA,NQFIX,4,afe7c09b535377eb68c44d0a0112d4b9ba58dfb5988dd6316b5ebca4040ce9c0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,39.88240537386767,526bfc61e57a0996ada0033ef51e486b283b02eba49f3ef5bdc7db7faa626971,8,1.6411258130233364e-08,14,0.14898001296268679,0.54872289842665856
LA,NQFIX,4,1e933c61749da07e1e3d49fd3f8166ebeda090eb8ea65e9440fb00718c228d2f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.305427450535095,7aa4fa3e94cc62319e85c73a051495448b504d56b19b3608a75b63b7785f7c7a,4,1.2269812721399376e-08,15,0,0.5303002647161299
LA,NQFIX,4,0f6f05bd49ec49a9bcc20849e2dd45f5387db9f101739661ce618d2c19db7003,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.988893740780071,7069f66fe730ba9508d59f4c6e24968511ff5bddef72a765c7249e9a8bb89eab,5,1.1858024784316967e-08,16,0.099450373957399835,0.52707034967598376
LA,NQFIX,4,618e0945f8b09a94dae56c9b4247c0f8e560c5729fa70a8172220dafe90256e6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.861056212010318,ac5709431e7cbbf6fcfe85e270d39592bbe4d70185b36d4cf377bd4bdd2d910b,6,1.3443470336937935e-08,17,0.068233871877257005,0.51598983059166659
LA,NQFIX,4,f7275f6eb19ca8b55bf8571243d0014f7b930fd5938760261944fd87f1e6768f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.62504952728515,c55bccc735db97aa0eafb556e22771a5f5669432cfcf5b6fe4dad2e24583f816,7,1.8924918521179279e-08,18,0.079342405866872134,0.49926278128408885
LA,NQFIX,4,e44c9bcc29c72cd646ff1f80aad90418f0b3de9e897c0ab1f9b6f10314c540e3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,41.090089150510579,dda46ba71d3ddc3b69dc93ccf874fee5da0198fd5eff27945344a25bcf8860b2,8,1.7845094291146779e-08,19,0.1172183755191107,0.48695064255254839
LA,NQFIX,5,caf1a2c1c159e4d7e46b60666cde3e177b15ea00b340b3697c308948a800c121,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,0,,
LA,NQFIX,5,bb4fdb9f405c3efd58deaf0c01e4a3298d93d4819f1fd20b3ff6a19d97412b81,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.465973168037273,1746d5d7144c30c1b42c7b46e7c16a678ec303d1b6144f6e95b753daf2fd6136,5,1.0765316638128297e-08,1,,
LA,NQFIX,5,a038d3e78dc484ce1db112fb473fc1d35c0c5bc0bf777617311b5ef82849d710,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.127141019402153,3a1774b45513043c49384f2963161d8578aa90433c4b983a83e14f1a9a868250,6,1.2455163123092916e-08,2,,
LA,NQFIX,5,4934f94529cc2a6de76f8c6aeff1a9854801441e77cfbc20e79c05c34e1af393,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.41275716857762,284ef6e1cc62137801725c2f7e8c136f7671df57927f7ef82407b8e909e273f6,7,1.9428528119647126e-08,3,,
LA,NQFIX,5,cc28a382baf2cd970f309f9c1062e3bbdb3bf25f19f7f52b17b70c1ebd35a6f8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.440454494093672,b1377ac7beb9c0c8cd985f5639de75eb567de491510ac8052cb2e9a3445a2408,8,1.516288783420805e-08,4,,
LA,NQFIX,5,fb88e7ed7bba879729dca4797e81112a9abe8a7e1b71449aa8b4fe4f75410da4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,5,0,0.73257266169555879
LA,NQFIX,5,3fc208da50ebd7c276bd0f174180663562b046d2dfb5f4c2937d318b51bf4804,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,32.087350082801912,9bfa9065fbace029367f4b18725734fcf52045fef7d18720a35b942ace465d96,5,1.0669265471108247e-08,6,0.2086706306118318,0.69375601495496908
LA,NQFIX,5,8ace1dbec1f7f2298dbb50e6d0833094778ec258ebb98204797bf4e57c612829,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.755780841076735,214a1c662bd11a22fdbb3281daacd4de800f236e722fa37bbbe7865d4b6e85d9,6,1.2477153532586271e-08,7,0.2457340269571516,0.67130770150620822
LA,NQFIX,5,6623a26c652077df7aeda4ee009e3d80a0e304f6bc6a25b881804c3e83c3f1c4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.670945615356985,93bad8cbd2718adffd995feadcd87f4d6fa6e4fbe2ec9d5ffc89d18735bd115c,7,1.7982308975206251e-08,8,0.26322088617462963,0.66116895670988962
LA,NQFIX,5,8d6325491d0bfb2c1f83c98e9a19ea1eb141018970b8f4403a9490b1911a164a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.419793196993901,af766fcd6fe11b87459703ee60f23d6303782fe9ac90f55df262a2df9afe44fb,8,1.5659216145991195e-08,9,0.25319041915985951,0.65204087534383959
LA,NQFIX,5,c39325f3b26fef0c303db477e39bcf04c2ee25f19ed51b3f54f86e13e7a75d1f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,10,0,0.6099284965547076
LA,NQFIX,5,b46d89f860fbd26102d9f96d293e8ad60fa3cb0d5e4761988769f00575235f54,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,31.929654552566834,2354cb837b50d908c2effd3aa84fbfac41e20dd9151e37b88ddc4a1c8bf729d3,5,1.086512213532842e-08,11,0.096505572038750501,0.5999387428870685
LA,NQFIX,5,9617461fd99f9fe4673d44ebcc82f2f163fa9c94b141acea120a80f0991bfe5e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.524032024527855,817e7aa5f756ec4626a9afb66ebf1feed750c5e5faf95ffbddc89892e9be6d11,6,1.2985227115791531e-08,12,0.11164167522271128,0.58998864806251128
LA,NQFIX,5,6f4cdd6a999c80097bf2c717d6d3f42951abe274b45b91cec55f0e6485b6763f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.542512585116633,a06a9b6b8f97549dededa2222c3414b992999b02ad796aa4247d5a46e93fa546,7,1.7183694467348687e-08,13,0.13068957200217529,0.57831953363979371
LA,NQFIX,5,93def4d54540a46a71e01c726e55e37777437a4cc7731f935bc01984d198292e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.131346615581315,cfcad3d5b441baa4a9d6c6175ee47e835f5a823f55bc7b53d03a4b3458a265b2,8,1.4161502193132947e-08,14,0.11766713125211987,0.56408274881991227
LA,NQFIX,5,ef3b8884e68284e1f42b67e8157aec156ef5e1bbe2c37e2ee84d7b39b47dbe8f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,28.198560812449188,6321d7c30de6cbb592cf8cbf837e772b46fc259715fa8a1fedeaa747aa3c3278,4,1.1265485433398226e-08,15,0,0.55032596993175442
LA,NQFIX,5,835c0f87e3689b1cc369bb77da5c96f5ec147cf3cdd831aa561b500dcab3dac6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,31.861867435553194,4ba0b2121d07e3e7c720e9288dfbb546c1049c345e79ae87903cdb21f6f76f52,5,1.056097076457263e-08,16,0.052426147217355439,0.5419854180091439
LA,NQFIX,5,40aaef977ef6f59d9b431d9359bfa744be869c97cf1ccef39115cab90a14bcb3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,35.426514336026528,b9a10631a527875374b2373a101a7d744fa7dfc7fdfe7699f45fb70e11e840e1,6,1.3158635958632203e-08,17,0.060324663576261282,0.5287581754530164
LA,NQFIX,5,4be9c3b48a85316c10db2ccbffeac9574b361a1cd00908cc2b7dcac915c508b9,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,37.717386131845906,817aee2a47b8605055ca7906c6bcad4046b43949088f6971f11f5f9e2f435517,7,1.7832510579296468e-08,18,0.085978509352710453,0.51504526007067519
LA,NQFIX,5,405c22061fccfb7780f67bcd0f2f0453f31a23a71bf6887fb6ea5571ff2f2608,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,36.97552467011527,ed78ab10f7bfd7b0716fcd21e1b78aa07b7a8dec5e9fd7785798ba3a93065602,8,1.4217030219754179e-08,19,0.062504848338259852,0.50196146377906714
