model,candidate,case_id,request_sha256,metric,prompt_count,success_n,strict_success,strict_teacher_forced,target_new_nll_mean,target_true_nll_mean,target_new_nll_max,nll_advantage_mean
llama3-8b-inst,JV-LAM-001,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,PS,2,2,1,0,4.061737537384033,6.552380084991455,4.979026794433594,2.490642547607422
llama3-8b-inst,JV-LAM-001,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,PS,2,2,1,0,2.2202171683311462,10.0071439743042,2.7955362796783447,7.786926805973053
llama3-8b-inst,JV-LAM-001,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,PS,2,2,1,1,0.0010017298627644777,11.87951946258545,0.001632549217902124,11.878517732722685
llama3-8b-inst,JV-LAM-001,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,PS,2,2,1,0,1.3047746566007845,9.977294683456421,2.6084847450256348,8.672520026855636
llama3-8b-inst,JV-LAM-001,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,PS,2,2,1,0,1.9731060427147895,7.706652641296387,3.9394938945770264,5.733546598581597
llama3-8b-inst,JV-LAM-001,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,PS,2,2,1,1,0.02011718600988388,13.289427280426025,0.020436905324459076,13.269310094416142
llama3-8b-inst,JV-LAM-001,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,PS,2,0,0,0,10.068199157714844,0.9903471022844315,10.149738311767578,-9.077852055430412
llama3-8b-inst,JV-LAM-001,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,PS,2,2,1,1,0.25250404700636864,9.090677976608276,0.39719492197036743,8.838173929601908
llama3-8b-inst,JV-LAM-001,2138,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc,PS,2,2,1,0,5.79479369148612,8.456898808479309,11.495939254760742,2.662105116993189
llama3-8b-inst,JV-LAM-001,20900,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02,PS,2,2,1,0,1.6021502176299691,11.601072311401367,3.180475950241089,9.998922093771398
llama3-8b-inst,JV-LAM-001,11250,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0,PS,2,2,1,0,7.032298564910889,9.920786380767822,8.509002685546875,2.8884878158569336
llama3-8b-inst,JV-LAM-001,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,PS,2,2,1,0,0.8157011494040489,5.225860118865967,1.4905855655670166,4.410158969461918
llama3-8b-inst,JV-LAM-001,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,PS,2,2,1,0,3.787682294845581,6.706916093826294,4.6264142990112305,2.919233798980713
llama3-8b-inst,JV-LAM-001,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,PS,2,2,1,0,3.6553248167037964,7.353890657424927,5.401739597320557,3.6985658407211304
llama3-8b-inst,JV-LAM-001,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,PS,2,2,1,1,0.002341019455343485,12.751580238342285,0.003812308656051755,12.749239218886942
llama3-8b-inst,JV-LAM-001,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,PS,2,2,1,1,0.08920037373900414,3.1771572828292847,0.14315074682235718,3.0879569090902805
llama3-8b-inst,JV-LAM-001,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,PS,2,1,0,0,5.30027174949646,7.1805620193481445,5.398865222930908,1.8802902698516846
llama3-8b-inst,JV-LAM-001,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,PS,2,2,1,0,0.7226399779319763,10.48841667175293,0.8893572092056274,9.765776693820953
llama3-8b-inst,JV-LAM-001,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,PS,2,2,1,1,0.11034807376563549,8.629538536071777,0.2009870409965515,8.519190462306142
llama3-8b-inst,JV-LAM-001,5599,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1,PS,2,2,1,1,0.012071608565747738,7.565417766571045,0.015445731580257416,7.553346158005297
llama3-8b-inst,JV-LAM-001,16635,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174,PS,2,2,1,0,4.1389487981796265,12.686571598052979,5.480229377746582,8.547622799873352
llama3-8b-inst,JV-LAM-001,2603,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840,PS,2,2,1,1,0.05665850080549717,7.989516973495483,0.09728582203388214,7.932858472689986
llama3-8b-inst,JV-LAM-001,9210,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5,PS,2,2,1,1,0.01217173962504603,16.598015785217285,0.023366916924715042,16.58584404559224
llama3-8b-inst,JV-LAM-001,11318,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc,PS,2,1,0,0,6.598128080368042,9.058472394943237,7.337214946746826,2.4603443145751953
llama3-8b-inst,JV-LAM-001,7684,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1,PS,2,2,1,0,4.2793494164943695,11.786187648773193,8.2438325881958,7.506838232278824
llama3-8b-inst,JV-LAM-001,1649,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98,PS,2,2,1,1,0.004092640767339617,10.167176008224487,0.006698179058730602,10.163083367457148
llama3-8b-inst,JV-LAM-001,7677,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a,PS,2,2,1,1,0.0029429274145513773,18.58574676513672,0.0042397379875183105,18.582803837722167
llama3-8b-inst,JV-LAM-001,2680,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a,PS,2,2,1,0,0.7780689831997734,8.302441835403442,1.5553498268127441,7.524372852203669
llama3-8b-inst,JV-LAM-001,1012,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26,PS,2,2,1,1,0.10482894885353744,14.35985517501831,0.2078099548816681,14.255026226164773
llama3-8b-inst,JV-LAM-001,3838,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7,PS,2,0,0,0,2.0784798860549927,1.038519024848938,2.9274020195007324,-1.0399608612060547
llama3-8b-inst,JV-LAM-001,4649,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3,PS,2,2,1,0,1.9083118438720703,8.070026636123657,3.041755199432373,6.161714792251587
llama3-8b-inst,JV-LAM-001,3158,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a,PS,2,2,1,1,0.010846743360161781,7.140454292297363,0.012608928605914116,7.1296075489372015
llama3-8b-inst,JV-LAM-001,2540,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc,PS,2,1,0,0,3.2951470613479614,3.846130847930908,3.327897071838379,0.5509837865829468
llama3-8b-inst,JV-LAM-001,1477,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8,PS,2,2,1,1,0.0019505927339196205,12.11558485031128,0.0030163289047777653,12.11363425757736
llama3-8b-inst,JV-LAM-001,19387,5a25ac69ae0e48637096f1375004a0fe089d694f5e2dd1cd3d9f8ed82eb5deb9,PS,2,2,1,1,0.03200538828969002,6.8334572315216064,0.039256781339645386,6.801451843231916
llama3-8b-inst,JV-LAM-001,17785,38a2663e541fe2e94905984252e70eb0f8f195fc8edd29c42f6088d73dc5cfbe,PS,2,2,1,0,1.276153243612498,5.797462224960327,2.5457921028137207,4.521308981347829
llama3-8b-inst,JV-LAM-001,17870,82588d070c5312c851ebab0f3390bc37842152bf306c87f6bba82d2d8ffff609,PS,2,2,1,1,0.0016966177499853075,14.552207946777344,0.0018910160288214684,14.550511329027358
llama3-8b-inst,JV-LAM-001,11818,0d9227a163cd1dceaff07385dc89c034ee73a48f78259547207072a01b0e4dda,PS,2,2,1,0,2.8753249682486057,7.323918581008911,5.72788143157959,4.448593612760305
llama3-8b-inst,JV-LAM-001,12444,67426c85175fc541eddf0b238b5e15d2bfb4bb73d59703d756ea893861c366d0,PS,2,2,1,0,5.128493785858154,7.44743537902832,5.129033088684082,2.318941593170166
llama3-8b-inst,JV-LAM-001,13177,eb338759b38d191c9820068978ca3d1a5cdc96c28d6ad79faeae87314ed9e948,PS,2,2,1,0,2.782866597175598,8.624489307403564,4.345422744750977,5.841622710227966
llama3-8b-inst,JV-LAM-001,2366,b1a953facde29eb46395cfd0fc270e23ff870e43b7aadbd51a9ee15667ff5c8c,PS,2,2,1,1,0.003495548269711435,17.966443061828613,0.003806371008977294,17.962947513558902
llama3-8b-inst,JV-LAM-001,3351,521fe611bf49ed13a21286b8815b08b286d29a6f9cccaea81a0a1958bc1d8fc5,PS,2,2,1,1,0.010589878540486097,11.708127498626709,0.013299562968313694,11.697537620086223
llama3-8b-inst,JV-LAM-001,21910,a8f78b21dd34faac535b2322d504b6212b8c47e395c7817d80003c0b78e9b733,PS,2,2,1,1,2.2491070330142975,5.72782564163208,4.253695011138916,3.4787186086177826
llama3-8b-inst,JV-LAM-001,12850,1e67a08c1834567f5f610aadf7efd0ab3f0cddda2e8d18b55944dffe998d76af,PS,2,2,1,0,2.609757031314075,10.688807487487793,5.189676284790039,8.079050456173718
llama3-8b-inst,JV-LAM-001,8935,95432ce74635807e7fb64dd1f1eac31f9cc0fd8000f0e9e6444d65ba7ea02346,PS,2,2,1,1,0.02840701909735799,10.008779525756836,0.04664420709013939,9.980372506659478
llama3-8b-inst,JV-LAM-001,18568,a865e04062ff67faad8dbafc59acdbfbe9fe3fbde5ac3ec7c6f05682c07f1414,PS,2,2,1,1,0.08796691708266735,13.55868673324585,0.14058992266654968,13.470719816163182
llama3-8b-inst,JV-LAM-001,21775,9111fdbd440456de5844078fd258291cec4266e94fb05ee32d3f0e98d4eee41a,PS,2,0,0,0,8.84941577911377,1.869342272169888,9.500324249267578,-6.9800735069438815
llama3-8b-inst,JV-LAM-001,17626,cf6c4c981c8caf2ce36f1f704bad1f5e7706012052890365d7bdc5e8b1ca46dd,PS,2,2,1,0,1.9458921551704407,2.4731233716011047,2.9763734340667725,0.5272312164306641
llama3-8b-inst,JV-LAM-001,18788,68aa6384545eb925241d3ba9daa6b89ee832c645d9a5a5dc9301544e2534608a,PS,2,2,1,1,0.7854701045434922,6.237107992172241,1.5653910636901855,5.451637887628749
llama3-8b-inst,JV-LAM-001,10337,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d,PS,2,2,1,0,2.8326817750930786,7.6629722118377686,3.1384646892547607,4.83029043674469
llama3-8b-inst,JV-LAM-001,12391,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda,PS,2,2,1,0,1.0100799391511828,8.136622428894043,2.0188066959381104,7.12654248974286
llama3-8b-inst,JV-LAM-001,3231,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69,PS,2,1,0,0,6.466943383216858,5.2245776653289795,9.839937210083008,-1.2423657178878784
llama3-8b-inst,JV-LAM-001,11590,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958,PS,2,1,0,0,4.514822602272034,3.644955277442932,6.040326118469238,-0.8698673248291016
llama3-8b-inst,JV-LAM-001,5190,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c,PS,2,2,1,0,2.268136888043955,12.998722553253174,4.530722141265869,10.730585665209219
llama3-8b-inst,JV-LAM-001,17317,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b,PS,2,2,1,0,2.9568655490875244,9.91721248626709,3.156622886657715,6.960346937179565
llama3-8b-inst,JV-LAM-001,20240,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c,PS,2,1,0,0,2.7497419118881226,2.212058961391449,4.239762306213379,-0.5376829504966736
llama3-8b-inst,JV-LAM-001,9407,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e,PS,2,1,0,0,4.406232926878147,10.068169116973877,8.811134338378906,5.66193619009573
llama3-8b-inst,JV-LAM-001,8215,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f,NS,10,10,1,0,14.57707347869873,7.078268128633499,20.49829864501953,-7.498805350065231
llama3-8b-inst,JV-LAM-001,21618,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6,NS,10,10,1,0,8.154651832580566,2.9294031456112863,14.624031066894531,-5.22524868696928
llama3-8b-inst,JV-LAM-001,18193,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f,NS,10,10,1,0,11.337597036361695,2.854038414359093,14.800835609436035,-8.483558622002601
llama3-8b-inst,JV-LAM-001,1905,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29,NS,10,5,0,0,5.257349443435669,5.267575752735138,8.634182929992676,0.010226309299468994
llama3-8b-inst,JV-LAM-001,18032,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e,NS,10,10,1,0,11.94140853881836,7.293216198682785,17.599796295166016,-4.648192340135575
llama3-8b-inst,JV-LAM-001,8597,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b,NS,10,10,1,0,14.703121757507324,9.587927198410034,20.117610931396484,-5.11519455909729
llama3-8b-inst,JV-LAM-001,5379,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b,NS,10,10,1,0,11.327147197723388,7.39236044883728,12.718036651611328,-3.9347867488861086
llama3-8b-inst,JV-LAM-001,371,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006,NS,10,10,1,0,8.709486865997315,2.484028010070324,18.957204818725586,-6.22545885592699
llama3-8b-inst,JV-LAM-001,14488,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745,NS,10,10,1,0,13.224310111999511,5.918198692798614,17.599302291870117,-7.306111419200898
llama3-8b-inst,JV-LAM-001,12143,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36,NS,10,6,0,0,3.4788020297884943,2.6100194811820985,7.813119411468506,-0.8687825486063957
llama3-8b-inst,JV-LAM-001,12706,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139,NS,10,10,1,1,8.60870451927185,0.32018721401691436,10.190826416015625,-8.288517305254937
llama3-8b-inst,JV-LAM-001,20568,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3,NS,10,9,0,0,13.382203102111816,9.121554303169251,17.89020538330078,-4.260648798942566
llama3-8b-inst,JV-LAM-001,13448,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7,NS,10,10,1,0,15.415914821624757,3.0568877041339872,18.236167907714844,-12.359027117490768
llama3-8b-inst,JV-LAM-001,18674,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426,NS,10,10,1,0,8.701163339614869,6.850334548950196,11.573282241821289,-1.8508287906646728
llama3-8b-inst,JV-LAM-001,14479,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313,NS,10,6,0,0,5.255401229858398,5.21723483800888,9.975848197937012,-0.038166391849517825
llama3-8b-inst,JV-LAM-001,4745,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109,NS,10,9,0,0,12.504469871520996,9.954946327209473,16.206186294555664,-2.5495235443115236
llama3-8b-inst,JV-LAM-001,16968,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c,NS,10,5,0,0,6.579923629760742,4.24821138381958,11.482035636901855,-2.331712245941162
llama3-8b-inst,JV-LAM-001,8251,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61,NS,10,8,0,0,5.9465290069580075,4.505671894550323,7.6480302810668945,-1.4408571124076843
llama3-8b-inst,JV-LAM-001,17856,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97,NS,10,10,1,0,14.487662506103515,3.714987647533417,17.711503982543945,-10.772674858570099
llama3-8b-inst,JV-LAM-001,6029,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9,NS,10,10,1,0,10.814814615249634,6.973893857002258,14.281332015991211,-3.8409207582473757
llama3-8b-inst,JV-LAM-001,15108,28c8f4bfd308290cd45de350f0b2f3a9556b7b38442bed67b2afd51c277fade1,NS,10,9,0,0,6.096461832523346,2.8742751337587835,9.555313110351562,-3.2221866987645624
llama3-8b-inst,JV-LAM-001,2481,72df945e22ce0a9f2a1743dc993709c3cd635a202ee56289a2a71e64ea5862c5,NS,10,8,0,0,7.872182607650757,6.014373052120209,14.727746963500977,-1.857809555530548
llama3-8b-inst,JV-LAM-001,2418,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f,NS,10,10,1,0,11.524965286254883,3.665040612220764,13.376255989074707,-7.859924674034119
llama3-8b-inst,JV-LAM-001,5160,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d,NS,10,10,1,0,11.186182975769043,4.802402400970459,14.044711112976074,-6.383780574798584
llama3-8b-inst,JV-LAM-001,20551,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8,NS,10,10,1,0,15.969740200042725,3.5002050317823885,20.489870071411133,-12.469535168260336
llama3-8b-inst,JV-LAM-001,11216,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b,NS,10,9,0,0,10.097003865242005,5.2659186840057375,14.57631778717041,-4.831085181236267
llama3-8b-inst,JV-LAM-001,9185,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64,NS,10,10,1,0,10.499022626876831,4.743184781074524,13.28561019897461,-5.755837845802307
llama3-8b-inst,JV-LAM-001,19647,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98,NS,10,6,0,0,11.04376220703125,4.7976974081946535,16.939342498779297,-6.2460647988365965
llama3-8b-inst,JV-LAM-001,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,NS,10,10,1,0,17.614045715332033,5.234347844123841,23.033851623535156,-12.37969787120819
llama3-8b-inst,JV-LAM-001,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,NS,10,10,1,0,8.36449999809265,2.3845541585236787,14.24724006652832,-5.979945839568972
llama3-8b-inst,JV-LAM-001,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,NS,10,3,0,0,9.166951322555542,9.138815641403198,12.624266624450684,-0.02813568115234375
llama3-8b-inst,JV-LAM-001,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,NS,10,9,0,0,11.495510864257813,4.348047868907452,15.521177291870117,-7.147462995350361
llama3-8b-inst,JV-LAM-001,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,NS,10,10,1,0,10.597977018356323,5.635556364059449,14.412809371948242,-4.962420654296875
llama3-8b-inst,JV-LAM-001,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,NS,10,7,0,0,10.043263578414917,8.700302171707154,21.94440269470215,-1.3429614067077638
llama3-8b-inst,JV-LAM-001,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,NS,10,6,0,0,5.938744020462036,4.987571740150452,8.8318452835083,-0.9511722803115845
llama3-8b-inst,JV-LAM-001,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,NS,10,10,1,0,15.272521209716796,7.341972765140236,17.948522567749023,-7.930548444576561
llama3-8b-inst,JV-LAM-001,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,NS,10,10,1,0,12.613000297546387,2.681102568702772,16.50338363647461,-9.931897728843614
llama3-8b-inst,JV-LAM-001,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,NS,10,9,0,0,5.870832908153534,4.221083736419677,11.752246856689453,-1.6497491717338562
llama3-8b-inst,JV-LAM-001,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,NS,10,8,0,0,8.836857199668884,7.873147010803223,14.331521987915039,-0.9637101888656616
llama3-8b-inst,JV-LAM-001,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,NS,10,10,1,0,10.092465734481811,3.5316276788711547,12.340144157409668,-6.560838055610657
llama3-8b-inst,JV-LAM-001,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,NS,10,5,0,0,8.026929330825805,4.811479547992349,12.19720458984375,-3.215449782833457
llama3-8b-inst,JV-LAM-001,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,NS,10,10,1,0,14.708403301239013,2.8247930301586166,19.44698715209961,-11.883610271080396
llama3-8b-inst,JV-LAM-001,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,NS,10,10,1,0,9.179299592971802,3.3494690656661987,13.384564399719238,-5.829830527305603
llama3-8b-inst,JV-LAM-001,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,NS,10,10,1,0,7.089259099960327,3.457574450969696,8.131147384643555,-3.631684648990631
llama3-8b-inst,JV-LAM-001,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,NS,10,10,1,0,16.789814949035645,4.120107913017273,19.947412490844727,-12.669707036018371
llama3-8b-inst,JV-LAM-001,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,NS,10,8,0,0,4.994106900691986,2.8721293941140176,9.004132270812988,-2.1219775065779687
llama3-8b-inst,JV-LAM-001,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,NS,10,7,0,0,5.0100746810436245,3.2198732137680053,7.564643859863281,-1.7902014672756195
llama3-8b-inst,JV-LAM-001,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,NS,10,9,0,0,9.15803587436676,1.7593281602021307,12.999631881713867,-7.39870771416463
llama3-8b-inst,JV-LAM-001,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,NS,10,10,1,0,13.844624614715576,2.538528472185135,19.132661819458008,-11.306096142530441
llama3-8b-inst,JV-LAM-001,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,NS,10,10,1,0,16.022752857208253,3.466306970268488,18.3284969329834,-12.556445886939764
llama3-8b-inst,JV-LAM-001,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,NS,10,10,1,0,14.825040340423584,3.2810428881493863,17.394821166992188,-11.543997452274198
llama3-8b-inst,JV-LAM-001,2138,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc,NS,10,10,1,0,11.754587268829345,4.458806274831295,16.22226905822754,-7.295780993998051
llama3-8b-inst,JV-LAM-001,20900,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02,NS,10,6,0,0,9.071833395957947,6.73687436580658,13.303878784179688,-2.334959030151367
llama3-8b-inst,JV-LAM-001,11250,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0,NS,10,3,0,0,6.477360534667969,8.471282958984375,13.16523265838623,1.9939224243164062
llama3-8b-inst,JV-LAM-001,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,NS,10,9,0,0,10.468875789642334,4.4365968942642215,14.209007263183594,-6.032278895378113
llama3-8b-inst,JV-LAM-001,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,NS,10,7,0,0,7.547388410568237,6.622591423988342,12.052275657653809,-0.9247969865798951
llama3-8b-inst,JV-LAM-001,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,NS,10,6,0,0,8.062437510490417,7.348362922668457,12.068371772766113,-0.7140745878219604
llama3-8b-inst,JV-LAM-001,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,NS,10,9,0,0,7.376118469238281,2.6334590181708335,15.135449409484863,-4.742659451067448
llama3-8b-inst,JV-LAM-001,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,NS,10,10,1,0,5.396682906150818,1.0758674576878549,6.806319713592529,-4.320815448462963
llama3-8b-inst,JV-LAM-001,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,NS,10,10,1,0,16.98128433227539,5.1605583190917965,21.219175338745117,-11.820726013183593
llama3-8b-inst,JV-LAM-001,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,NS,10,10,1,0,10.422682666778565,6.25308084487915,14.2697114944458,-4.169601821899414
llama3-8b-inst,JV-LAM-001,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,NS,10,10,1,0,11.027539205551147,1.669720660801977,14.023971557617188,-9.35781854474917
