arm,batch,path,panel,seconds,forwards,backwards,input_tokens,scored_tokens,teacher_reads,teacher_read_seconds
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/011.json,generic,9.037648954428732,64,0,16448,8192,64,1.9684589328244328
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/011.json,past,0.740023834630847,8,0,1126,132,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/011.json,training,6.701552275568247,100,0,10990,612,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/012.json,current,1.0796576980501413,14,0,1829,203,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/012.json,generic,9.001660140231252,64,0,16448,8192,64,1.9323319075629115
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/012.json,past,0.7388532413169742,8,0,1126,132,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/012.json,training,6.701812758110464,100,0,10990,612,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/013.json,current,1.0792592577636242,14,0,1829,203,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/013.json,generic,9.038182710297406,64,0,16448,8192,64,1.968512766994536
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/013.json,past,0.7389672202989459,8,0,1126,132,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/013.json,training,6.70036550424993,100,0,10990,612,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/014.json,current,1.0774297155439854,14,0,1829,203,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/014.json,generic,9.025211861357093,64,0,16448,8192,64,1.9566456219181418
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/014.json,past,0.7384789055213332,8,0,1126,132,0,0
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/scores/014.json,training,6.695861895568669,100,0,10990,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/000.json,current,1.0807470344007015,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/000.json,generic,8.987074689008296,64,0,16448,8192,64,1.9143796181306243
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/000.json,past,0.7367831589654088,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/000.json,training,6.489489896222949,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/001.json,current,1.078533610329032,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/001.json,generic,9.135033465921879,64,0,16448,8192,64,2.0548049714416265
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/001.json,past,0.7399921547621489,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/001.json,training,6.483520410954952,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/002.json,current,1.0837552743032575,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/002.json,generic,9.155429327860475,64,0,16448,8192,64,2.077808879315853
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/002.json,past,0.7411081911996007,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/002.json,training,6.4873066842556,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/003.json,current,1.077201153151691,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/003.json,generic,9.090891120955348,64,0,16448,8192,64,2.013746448792517
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/003.json,past,0.7395363701507449,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/003.json,training,6.467469826340675,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/004.json,current,1.0880559720098972,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/004.json,generic,8.966749067418277,64,0,16448,8192,64,1.8949003769084811
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/004.json,past,0.7436034474521875,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/004.json,training,6.48597327247262,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/005.json,current,1.081049457192421,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/005.json,generic,9.174199930392206,64,0,16448,8192,64,2.0800583995878696
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/005.json,past,0.7429715394973755,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/005.json,training,6.485703399404883,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/006.json,current,1.079720113426447,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/006.json,generic,9.23504496179521,64,0,16448,8192,64,2.1454062070697546
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/006.json,past,0.7395752146840096,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/006.json,training,6.479602005332708,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/007.json,current,1.0789796048775315,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/007.json,generic,9.18505631852895,64,0,16448,8192,64,2.099913747049868
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/007.json,past,0.7399067059159279,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/007.json,training,6.489002863876522,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/008.json,current,1.0854175761342049,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/008.json,generic,9.385852420702577,64,0,16448,8192,64,2.3145968802273273
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/008.json,past,0.743520949035883,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/008.json,training,6.510153951123357,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/009.json,current,1.0948399603366852,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/009.json,generic,9.33611613418907,64,0,16448,8192,64,2.2482287948951125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/009.json,past,0.7432596879079938,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/009.json,training,6.514374160207808,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/010.json,current,1.0903860675171018,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/010.json,generic,9.82184336334467,64,0,16448,8192,64,2.7350456034764647
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/010.json,past,0.7432521097362041,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/010.json,training,6.548306840471923,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/011.json,current,1.0875093145295978,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/011.json,generic,10.206861906684935,64,0,16448,8192,64,3.1353108286857605
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/011.json,past,0.7426280854269862,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/011.json,training,6.507817195728421,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/012.json,current,1.0876913648098707,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/012.json,generic,9.671207637526095,64,0,16448,8192,64,2.59710680693388
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/012.json,past,0.7425485411658883,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/012.json,training,6.508180657401681,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/013.json,current,1.3603741377592087,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/013.json,generic,9.61831447482109,64,0,16448,8192,64,2.543391700834036
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/013.json,past,0.7422568602487445,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/013.json,training,6.524406841024756,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/014.json,current,1.08543695602566,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/014.json,generic,9.577959620393813,64,0,16448,8192,64,2.5001064240932465
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/014.json,past,0.7447398826479912,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/014.json,training,6.500707210972905,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/015.json,current,1.0893857581540942,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/015.json,generic,9.744782550260425,64,0,16448,8192,64,2.6620392249897122
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/015.json,past,0.738038282841444,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/015.json,training,6.50292369350791,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/016.json,current,1.0924927340820432,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/016.json,generic,9.717154044657946,64,0,16448,8192,64,2.6378641985356808
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/016.json,past,0.7420351300388575,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/016.json,training,6.523911511525512,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/017.json,current,1.089413675479591,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/017.json,generic,9.727365665137768,64,0,16448,8192,64,2.646388793364167
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/017.json,past,0.7452019415795803,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/017.json,training,6.506979410536587,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/018.json,current,1.0857942281290889,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/018.json,generic,9.69132317788899,64,0,16448,8192,64,2.61242604162544
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/018.json,past,0.742251050658524,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/018.json,training,6.504673409275711,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/019.json,current,1.0872076451778412,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/019.json,generic,9.669384643435478,64,0,16448,8192,64,2.59560867305845
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/019.json,past,0.7429044516757131,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/019.json,training,6.508796817623079,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/020.json,current,1.0844255909323692,14,0,1763,205,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/020.json,generic,9.737648813053966,64,0,16448,8192,64,2.6614406537264585
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/020.json,past,0.7404509019106627,8,0,1181,131,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/020.json,training,6.504755524918437,100,0,10712,612,0,0
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/scores/021.json,current,1.084628902375698,14,0,1763,205,0,0
