arm,batch,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,atwrite_denominator,atwrite_before_num,atwrite_after_num,atwrite_retained,atwrite_lost,atwrite_gained,atwrite_both_failed,atwrite_conditional_loss_den,atwrite_conditional_loss_rate,atwrite_paired_rate_delta
BASE_MEMIT,73,RS,4703,7300,0.6442465753424658,7300,4703,0,396faef5759ce58880c89428536bb3dd8eabae38047f2c3642d4846174e3e348,7300,9.921171674612744,10.504487991333008,7.281392574310303,12.855554819107056,14.787051963806153,23.356029510498047,7300,9.921171674612744,10.504487991333008,7.281392574310303,12.855554819107056,14.787051963806153,23.356029510498047,509,7300,521,7414,7300,11.418237082997006,11.688064098358154,9.373439311981201,13.667644739151001,15.3130389213562,23.6121883392334,7300,11.418237082997006,11.688064098358154,9.373439311981201,13.667644739151001,15.3130389213562,23.6121883392334,108,7300,108,7393,7300,1.4970654083842616,1.2081408500671387,-0.9791679382324219,3.6274120807647705,6.620494079589844,19.315851781517267,7300,1.4970654083842616,1.2081408500671387,-0.9791679382324219,3.6274120807647705,6.620494079589844,19.315851781517267,17.853632545471193,17.853632545471193,18.144668655395517,18.144668655395517,12.416754759848123,12.416754759848123,7300,6610,4703,4548,2062,155,535,6610,0.3119515885022693,-0.26123287671232875
BASE_MEMIT,74,RS,4776,7400,0.6454054054054054,7400,4776,0,ae47b47facc20e541757afdd77345f4ab57a61ae5549999f4573c2a52eacb047,7400,9.930562180175471,10.535399436950684,7.4606101512908936,12.858266353607178,14.66343936920166,22.278324127197266,7400,9.930562180175471,10.535399436950684,7.4606101512908936,12.858266353607178,14.66343936920166,22.278324127197266,564,7400,575,7516,7400,11.422540314797613,11.724757671356201,9.495291948318481,13.590418577194214,15.14564208984375,22.33812713623047,7400,11.422540314797613,11.724757671356201,9.495291948318481,13.590418577194214,15.14564208984375,22.33812713623047,94,7400,94,7496,7400,1.491978134622143,1.1323485374450684,-0.9024440050125122,3.512628197669983,6.497022294998169,22.327209916897118,7400,1.491978134622143,1.1323485374450684,-0.9024440050125122,3.512628197669983,6.497022294998169,22.327209916897118,17.520318222045898,17.520318222045898,17.78962169647217,17.78962169647217,12.125722713172436,12.125722713172436,7400,6704,4776,4627,2077,149,547,6704,0.3098150357995227,-0.26054054054054054
BASE_MEMIT,75,RS,4858,7500,0.6477333333333334,7500,4858,0,0e34099f52b34c347ce1f56c038ca1e8a463ccdde9aaf8443bff3676aeeefb42,7500,9.694696527883892,10.312305450439453,7.215961217880249,12.646405458450317,14.400796794891358,22.586959838867188,7500,9.694696527883892,10.312305450439453,7.215961217880249,12.646405458450317,14.400796794891358,22.586959838867188,637,7500,651,7618,7500,11.177734843633075,11.541234016418457,9.195918798446655,13.386386394500732,14.89423704147339,21.830669403076172,7500,11.177734843633075,11.541234016418457,9.195918798446655,13.386386394500732,14.89423704147339,21.830669403076172,158,7500,158,7597,7500,1.483038315749184,1.1932024955749512,-0.8824934959411621,3.544158458709717,6.420890188217165,21.818088962696493,7500,1.483038315749184,1.1932024955749512,-0.8824934959411621,3.544158458709717,6.420890188217165,21.818088962696493,17.296586742401125,17.296586742401125,17.542445659637455,17.542445659637455,11.84221267974936,11.84221267974936,7500,6798,4858,4703,2095,155,547,6798,0.3081788761400412,-0.2586666666666666
BASE_MEMIT,76,RS,4933,7600,0.6490789473684211,7600,4933,0,fb9ff284aa24c6e71405c3794d198dc7e669a3bbd7f758d8d7c036af16f85678,7600,9.763213398336084,10.373847007751465,7.304821014404297,12.64860987663269,14.431265258789063,22.65435218811035,7600,9.763213398336084,10.373847007751465,7.304821014404297,12.64860987663269,14.431265258789063,22.65435218811035,610,7600,619,7720,7600,11.260405812458576,11.557414054870605,9.30736756324768,13.430450677871704,14.955962467193604,22.013202667236328,7600,11.260405812458576,11.557414054870605,9.30736756324768,13.430450677871704,14.955962467193604,22.013202667236328,119,7600,119,7698,7600,1.4971924141224928,1.189023494720459,-0.9134576320648193,3.6033451557159424,6.459148836135866,20.306510247290134,7600,1.4971924141224928,1.189023494720459,-0.9134576320648193,3.6033451557159424,6.459148836135866,20.306510247290134,17.342831077575685,17.342831077575685,17.56020685195923,17.56020685195923,11.81384815812111,11.81384815812111,7600,6888,4933,4773,2115,160,552,6888,0.30705574912891986,-0.2572368421052631
BASE_MEMIT,77,RS,4984,7700,0.6472727272727272,7700,4984,0,43922178b121f8a9b31b4de09eab2d9bfaeef6eff8fcda6aed18ae98fad9f3dc,7700,9.680383698840082,10.285507678985596,7.167085528373718,12.665457010269165,14.42109079360962,22.36435317993164,7700,9.680383698840082,10.285507678985596,7.167085528373718,12.665457010269165,14.42109079360962,22.36435317993164,681,7700,691,7822,7700,11.203165259765244,11.547794342041016,9.239875078201294,13.452107667922974,15.051650428771977,21.03586196899414,7700,11.203165259765244,11.547794342041016,9.239875078201294,13.452107667922974,15.051650428771977,21.03586196899414,143,7700,143,7799,7700,1.522781560925161,1.2027106285095215,-0.934436559677124,3.6606445908546448,6.551099896430969,20.841363075669506,7700,1.522781560925161,1.2027106285095215,-0.934436559677124,3.6606445908546448,6.551099896430969,20.841363075669506,17.17507057189942,17.17507057189942,17.490192165374758,17.490192165374758,11.977626434564593,11.977626434564593,7700,6981,4984,4818,2163,166,553,6981,0.309840996991835,-0.25935064935064944
BASE_MEMIT,78,RS,5051,7800,0.6475641025641026,7800,5051,0,35f45309b7001b0f9b7afebb83aad8d1cebe3982331062a882f518f0beb079de,7800,9.633088224226555,10.259429931640625,7.073854207992554,12.670591354370117,14.452948474884034,22.40102195739746,7800,9.633088224226555,10.259429931640625,7.073854207992554,12.670591354370117,14.452948474884034,22.40102195739746,705,7800,716,7926,7800,11.171516122999481,11.49138355255127,9.200867652893066,13.421783924102783,15.055608367919922,20.87814712524414,7800,11.171516122999481,11.49138355255127,9.200867652893066,13.421783924102783,15.055608367919922,20.87814712524414,141,7800,141,7900,7800,1.5384278987729265,1.230802059173584,-0.8983211517333984,3.641239881515503,6.638640391826631,20.236471626907587,7800,1.5384278987729265,1.230802059173584,-0.8983211517333984,3.641239881515503,6.638640391826631,20.236471626907587,17.202448825836182,17.202448825836182,17.529894027709965,17.529894027709965,11.996790356636051,11.996790356636051,7800,7077,5051,4874,2203,177,546,7077,0.311290094672884,-0.2597435897435897
BASE_MEMIT,79,RS,5089,7900,0.6441772151898734,7900,5089,0,977af2f3caf230a0d141d2979df01c6805a762b915e0be32832cc1d967335044,7900,9.336896080743294,9.998238563537598,6.5882967710494995,12.486479997634888,14.305546474456788,22.578889846801758,7900,9.336896080743294,9.998238563537598,6.5882967710494995,12.486479997634888,14.305546474456788,22.578889846801758,800,7900,810,8027,7900,10.912955423498738,11.306268692016602,8.816857814788818,13.281137466430664,14.904386806488038,20.695045471191406,7900,10.912955423498738,11.306268692016602,8.816857814788818,13.281137466430664,14.904386806488038,20.695045471191406,154,7900,154,8003,7900,1.5760593427554446,1.2419493198394775,-0.9733603000640869,3.73428475856781,6.835265207290651,20.654070634394884,7900,1.5760593427554446,1.2419493198394775,-0.9733603000640869,3.73428475856781,6.835265207290651,20.654070634394884,16.970461063385017,16.970461063385017,17.405657100677498,17.405657100677498,12.384050625562669,12.384050625562669,7900,7168,5089,4926,2242,163,569,7168,0.31277901785714285,-0.26316455696202534
BASE_MEMIT,80,RS,5158,8000,0.64475,8000,5158,0,ab7dd28d67612163dbdc55332158038b1d555fee784e08845e565c7325af456e,8000,9.350392970643355,9.980441093444824,6.60839319229126,12.518052101135254,14.341425228118897,22.461837768554688,8000,9.350392970643355,9.980441093444824,6.60839319229126,12.518052101135254,14.341425228118897,22.461837768554688,791,8000,802,8127,8000,10.936789211005555,11.29231071472168,8.80649447441101,13.326692581176758,14.954019355773928,20.740577697753906,8000,10.936789211005555,11.29231071472168,8.80649447441101,13.326692581176758,14.954019355773928,20.740577697753906,163,8000,163,8105,8000,1.586396240362199,1.2458844184875488,-1.017482042312622,3.7754510641098022,6.9200420737266555,20.371706982608885,8000,1.586396240362199,1.2458844184875488,-1.017482042312622,3.7754510641098022,6.9200420737266555,20.371706982608885,16.998801498413087,16.998801498413087,17.461249942779542,17.461249942779542,12.478030805885794,12.478030805885794,8000,7262,5158,4987,2275,171,567,7262,0.3132745800055081,-0.2629999999999999
BASE_MEMIT,81,RS,5317,8100,0.6564197530864198,8100,5317,0,fa89face6c85ae71c016231ec5e9cee2fab3b53e4a0cda88c053a70590339caa,8100,9.269103946675243,9.867494583129883,6.4241414070129395,12.474900007247925,14.297713565826417,22.00653076171875,8100,9.269103946675243,9.867494583129883,6.4241414070129395,12.474900007247925,14.297713565826417,22.00653076171875,877,8100,888,8231,8100,10.962194409877245,11.257676601409912,8.890401124954224,13.324321508407593,14.970683765411378,20.8489933013916,8100,10.962194409877245,11.257676601409912,8.890401124954224,13.324321508407593,14.970683765411378,20.8489933013916,161,8100,161,8205,8100,1.693090463202004,1.361536979675293,-0.8689734935760498,3.8686842918395996,6.941367650032044,20.807964459061623,8100,1.693090463202004,1.361536979675293,-0.8689734935760498,3.8686842918395996,6.941367650032044,20.807964459061623,16.99324949264528,16.99324949264528,17.400574665069584,17.400574665069584,12.498430585637688,12.498430585637688,8100,7357,5317,5128,2229,189,554,7357,0.30297675683022973,-0.2518518518518519
BASE_MEMIT,82,RS,5351,8200,0.6525609756097561,8200,5351,0,d330b0be04a19431951e375fbfc72eca4a40c8beededca5fd748cce29d5629c3,8200,9.258227245180745,9.854596614837646,6.440258264541626,12.489493131637573,14.322156810760498,21.829254150390625,8200,9.258227245180745,9.854596614837646,6.440258264541626,12.489493131637573,14.322156810760498,21.829254150390625,894,8200,904,8334,8200,10.970495908922265,11.267789840698242,8.885238647460938,13.34875202178955,14.9983811378479,20.71600914001465,8200,10.970495908922265,11.267789840698242,8.885238647460938,13.34875202178955,14.9983811378479,20.71600914001465,162,8200,162,8307,8200,1.7122686637415219,1.338846206665039,-0.8814798593521118,3.9272050857543945,6.960213756561282,20.279974944889545,8200,1.7122686637415219,1.338846206665039,-0.8814798593521118,3.9272050857543945,6.960213756561282,20.279974944889545,17.012416496276856,17.012416496276856,17.460233898162844,17.460233898162844,13.002835850939157,13.002835850939157,8200,7449,5351,5170,2279,181,570,7449,0.3059471069942274,-0.25585365853658537
BASE_MEMIT,83,RS,5378,8300,0.6479518072289157,8300,5378,0,c3eff986206d89677f8ac7a4a38fe0d3d336a7b96d6da09236e7a7047fe522c4,8300,9.214474927672432,9.810882091522217,6.427474617958069,12.440103530883789,14.290658569335937,21.39409637451172,8300,9.214474927672432,9.810882091522217,6.427474617958069,12.440103530883789,14.290658569335937,21.39409637451172,916,8300,925,8434,8300,10.863342815832045,11.173665046691895,8.724790573120117,13.302170753479004,14.988445568084718,20.82602882385254,8300,10.863342815832045,11.173665046691895,8.724790573120117,13.302170753479004,14.988445568084718,20.82602882385254,194,8300,194,8407,8300,1.6488678881596124,1.262160301208496,-0.9391202926635742,3.826725661754608,7.000728511810304,20.373646531661507,8300,1.6488678881596124,1.262160301208496,-0.9391202926635742,3.826725661754608,7.000728511810304,20.373646531661507,17.07524890899658,17.07524890899658,17.567010765075683,17.567010765075683,12.900278307050469,12.900278307050469,8300,7543,5378,5197,2346,181,576,7543,0.3110168368023333,-0.2608433734939759
BASE_MEMIT,84,RS,5480,8400,0.6523809523809524,8400,5480,0,04f329c2ad86b17b7377343528e758e9e3fb17b6085ed570057f788d0440f6d7,8400,9.287832001811154,9.878129959106445,6.552303433418274,12.50716257095337,14.366816329956055,21.273286819458008,8400,9.287832001811154,9.878129959106445,6.552303433418274,12.50716257095337,14.366816329956055,21.273286819458008,959,8400,967,8535,8400,10.991998831758142,11.264328479766846,8.840183019638062,13.368452072143555,15.04031744003296,21.565494537353516,8400,10.991998831758142,11.264328479766846,8.840183019638062,13.368452072143555,15.04031744003296,21.565494537353516,141,8400,141,8508,8400,1.7041668299469892,1.2930550575256348,-0.9160254001617432,3.9115548133850098,7.015938234329225,21.548457665368915,8400,1.7041668299469892,1.2930550575256348,-0.9160254001617432,3.9115548133850098,7.015938234329225,21.548457665368915,17.22646017074586,17.22646017074586,17.61952241897583,17.61952241897583,13.153500762972984,13.153500762972984,8400,7632,5480,5291,2341,189,579,7632,0.3067348008385744,-0.2561904761904762
BASE_MEMIT,85,RS,5490,8500,0.6458823529411765,8500,5490,0,1923ff77b09f69acfc70a75a907e9b8ad9d6405dbb944158a29a5d9518f5d1a4,8500,9.283108813734996,9.909234046936035,6.585209131240845,12.489412069320679,14.32229986190796,21.316207885742188,8500,9.283108813734996,9.909234046936035,6.585209131240845,12.489412069320679,14.32229986190796,21.316207885742188,938,8500,947,8639,8500,10.945906730311101,11.248854637145996,8.866605520248413,13.347600221633911,14.964864349365236,20.830663681030273,8500,10.945906730311101,11.248854637145996,8.866605520248413,13.347600221633911,14.964864349365236,20.830663681030273,200,8500,200,8609,8500,1.6627979165761053,1.2472822666168213,-0.993131160736084,3.9647791385650635,7.106435751914981,20.83039799882681,8500,1.6627979165761053,1.2472822666168213,-0.993131160736084,3.9647791385650635,7.106435751914981,20.83039799882681,17.113550243377688,17.113550243377688,17.48710063934326,17.48710063934326,13.195318453907982,13.195318453907982,8500,7728,5490,5320,2408,170,602,7728,0.3115942028985507,-0.2632941176470588
BASE_MEMIT,86,RS,5599,8600,0.6510465116279069,8600,5599,0,1913449309a4da773050e8535906735aa837b1c65e6c32c629c90f3159b261c7,8600,9.35763872913156,10.02424144744873,6.659377694129944,12.522350311279297,14.406021690368654,21.537439346313477,8600,9.35763872913156,10.02424144744873,6.659377694129944,12.522350311279297,14.406021690368654,21.537439346313477,971,8600,981,8740,8600,11.045275587366763,11.336738109588623,8.975056886672974,13.390309572219849,14.995678901672365,20.786651611328125,8600,11.045275587366763,11.336738109588623,8.975056886672974,13.390309572219849,14.995678901672365,20.786651611328125,166,8600,166,8709,8600,1.687636858235204,1.2696661949157715,-0.9286236763000488,3.9034972190856934,7.054028725624084,19.91275718732504,8600,1.687636858235204,1.2696661949157715,-0.9286236763000488,3.9034972190856934,7.054028725624084,19.91275718732504,17.147176265716556,17.147176265716556,17.60802116394043,17.60802116394043,13.184359555840496,13.184359555840496,8600,7817,5599,5414,2403,185,598,7817,0.3074069336062428,-0.25790697674418606
BASE_MEMIT,87,RS,5584,8700,0.6418390804597701,8700,5584,0,e965af72620aff5bd4f7e1ab8164fea65bf354b3fba9ae125ab3e3b7f539fa5d,8700,9.441866975668349,10.09442949295044,6.698659896850586,12.677276134490967,14.518402290344238,21.4938907623291,8700,9.441866975668349,10.09442949295044,6.698659896850586,12.677276134490967,14.518402290344238,21.4938907623291,931,8700,938,8840,8700,11.050838749933687,11.390005588531494,8.855039119720459,13.525197982788086,15.060715007781983,21.16105842590332,8700,11.050838749933687,11.390005588531494,8.855039119720459,13.525197982788086,15.060715007781983,21.16105842590332,167,8700,167,8811,8700,1.6089717742653387,1.2414830923080444,-0.9898910522460938,3.870316743850708,6.905358946323399,20.156369127042126,8700,1.6089717742653387,1.2414830923080444,-0.9898910522460938,3.870316743850708,6.905358946323399,20.156369127042126,17.23596490859986,17.23596490859986,17.768534812927246,17.768534812927246,13.196891445145011,13.196891445145011,8700,7904,5584,5400,2504,184,612,7904,0.3168016194331984,-0.2666666666666667
BASE_MEMIT,88,RS,5671,8800,0.6444318181818182,8800,5671,0,8af8ed6de489249f69431b82632a4a2ebd0e67aeaeb955e558db775ed433da32,8800,9.477780404520342,10.079231262207031,6.715568900108337,12.706079244613647,14.580338668823243,21.450347900390625,8800,9.477780404520342,10.079231262207031,6.715568900108337,12.706079244613647,14.580338668823243,21.450347900390625,936,8800,943,8940,8800,11.083624558391854,11.413542747497559,8.855177164077759,13.56014895439148,15.15507402420044,21.41408920288086,8800,11.083624558391854,11.413542747497559,8.855177164077759,13.56014895439148,15.15507402420044,21.41408920288086,130,8800,130,8912,8800,1.6058441538715125,1.2517352104187012,-0.9988360404968262,3.862352728843689,6.896218156814577,19.98948723822832,8800,1.6058441538715125,1.2517352104187012,-0.9988360404968262,3.862352728843689,6.896218156814577,19.98948723822832,17.415638389587404,17.415638389587404,17.983836002349854,17.983836002349854,13.27258650660515,13.27258650660515,8800,7985,5671,5498,2487,173,642,7985,0.31145898559799623,-0.26295454545454544
BASE_MEMIT,89,RS,5619,8900,0.6313483146067416,8900,5619,0,1fbaeeb760a83d34cf8220a8313bbf99c5d78eebc767ad6e211a69f277e744f3,8900,9.426139428690298,10.138552188873291,6.702202320098877,12.66430377960205,14.507042694091798,21.397911071777344,8900,9.426139428690298,10.138552188873291,6.702202320098877,12.66430377960205,14.507042694091798,21.397911071777344,946,8900,953,9041,8900,10.949663384281664,11.365406036376953,8.783929586410522,13.554850339889526,15.135714626312257,21.642940521240234,8900,10.949663384281664,11.365406036376953,8.783929586410522,13.554850339889526,15.135714626312257,21.642940521240234,223,8900,223,9014,8900,1.5235239555913658,1.194746494293213,-1.1994688510894775,3.9341583251953125,7.101527786254883,21.26057152391877,8900,1.5235239555913658,1.194746494293213,-1.1994688510894775,3.9341583251953125,7.101527786254883,21.26057152391877,17.278121852874765,17.278121852874765,17.91713851928711,17.91713851928711,13.666069001790605,13.666069001790605,8900,8071,5619,5436,2635,183,646,8071,0.32647751208028747,-0.27550561797752815
