cell,arm,node,layer,Neff,absolute_residual,column,gain_by_request,negative_gain,pi,positive_gain,response_energy_by_request,s_median,s_min,top1,top5,g_i_native_whitened,r_i_native_whitened,conversion,V,aw,coefficients,dissipation_residual,gain,nu,policy,primary_influence_count,qN,response_sq,shat,speed_bound,speed_excess,status,velocity_mismatch
1,JV_NATIVE,2,4,6.432239055701464,"[0.8919610789336598, 1.3373811295485263, 1.2475606848555252, 1.309591197743603, 1.060813174995897, 1.2351943738904936, 1.1794235862629685, 0.9736899694063206, 1.0846320144621167, 1.1531259135920087]",0,"[0.0015252725546190881, 0.003730864708270998, 0.0024663735404268482, 0.0022645869439948695, 0.003693233678942121, 0.002827868605992376, 0.001819608078187749, 0.0017989221659302846, 0.0018819983733678717, 0.002675314677609542]",0,"[0.08208084866627076, 0.13525321950974536, 0.05318267376903713, 0.06249569604350788, 0.30952286382398575, 0.06491866142647902, 0.06599933129905342, 0.07945056074756995, 0.040409924714579146, 0.10668621999977154]",10,"[0.010332549869417966, 0.017026025659966817, 0.006694772749509504, 0.007867120119810412, 0.038963539950587885, 0.00817212927917246, 0.008308166802324202, 0.010001442412166838, 0.005086906009347733, 0.013429937755752245]",4.425361633300781,3.316603660583496,0.30952286382398575,0.7129937127473434,"[0.011576145447099154, 0.02831561636351608, 0.018718686535330892, 0.017187215335316388, 0.028030013460929322, 0.02146227452209583, 0.013810022153764088, 0.013653025210317386, 0.01428353695563038, 0.020304457541689296]","[0.595169336712013, 0.9807229122480855, 0.38562828218778095, 0.45315713185181533, 2.24435444507075, 0.47072608640444646, 0.4785620381729259, 0.576097083666729, 0.29301290714896755, 0.773583214907332]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,2,5,8.324983176005182,"[0.8919610789336598, 1.3373811295485263, 1.2475606848555252, 1.309591197743603, 1.060813174995897, 1.2351943738904936, 1.1794235862629685, 0.9736899694063206, 1.0846320144621167, 1.1531259135920087]",1,"[0.0024911587871965955, 0.003880831272149618, 0.0037294358496045917, 0.0035217911741958355, 0.0039011721071196995, 0.0032923925683538695, 0.0031732012170191688, 0.0029853526052455656, 0.0025974759563129647, 0.0029113277744771218]",0,"[0.07497819315007624, 0.11669644809391018, 0.08528097017335061, 0.08392408341539881, 0.227196686270842, 0.07916639988928052, 0.09286815888740864, 0.08800542963079455, 0.056256103852464885, 0.09562752663647361]",10,"[0.007231797187354544, 0.011255606592314196, 0.008225520705734379, 0.00809464625507813, 0.021913576304260104, 0.007635758131785573, 0.008957320282344972, 0.008488300287551823, 0.005426014105160749, 0.009223466838939402]",4.425361633300781,3.316603660583496,0.227196686270842,0.6203942495194289,"[0.020871584976728374, 0.03251462736671527, 0.031246196609520483, 0.02950649478479813, 0.03268504824384186, 0.02758453279667386, 0.026585916236919027, 0.02501207105148011, 0.021762338244284894, 0.024391871506709146]","[0.5076381794065956, 0.7900906912365174, 0.577392900762158, 0.5682061293219761, 1.538230081843796, 0.5359943394411875, 0.6287617922198308, 0.5958387925706687, 0.3808806926436932, 0.6474440298358382]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,2,6,9.646988461339523,"[0.8919610789336598, 1.3373811295485263, 1.2475606848555252, 1.309591197743603, 1.060813174995897, 1.2351943738904936, 1.1794235862629685, 0.9736899694063206, 1.0846320144621167, 1.1531259135920087]",2,"[0.003452900872257561, 0.004574485725821334, 0.004524503002784142, 0.004559273896630797, 0.003957845268571188, 0.004551442965533793, 0.004007377311078536, 0.00404762335046467, 0.003179091788336703, 0.003169962757741474]",0,"[0.08790524816907383, 0.11198910951961023, 0.09808075661271136, 0.10598312355284065, 0.14577729942547354, 0.09375710066851223, 0.09694597026578633, 0.08823784212422597, 0.06782347593104227, 0.10350007373072355]",10,"[0.006837245937790187, 0.008710482025680434, 0.007628694175754288, 0.008243338095038905, 0.011338518109883452, 0.007292401409888709, 0.007540430806929597, 0.006863115003814821, 0.005275291236359581, 0.00805020716527977]",4.425361633300781,3.316603660583496,0.14577729942547354,0.5653303628413593,"[0.03184435298756801, 0.04218816107929664, 0.041727195782416994, 0.04204787009607668, 0.036501198981757375, 0.04197564939142863, 0.03695800788075364, 0.03732917668402301, 0.029319150717895665, 0.029234958300139197]","[0.581537653047866, 0.7408645703575486, 0.6488537851575248, 0.7011319371405209, 0.9643905266326387, 0.6202506154634928, 0.6413465998341608, 0.5837379301886014, 0.44868657828740316, 0.6847053073768737]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,2,7,9.828097815186688,"[0.8919610789336598, 1.3373811295485263, 1.2475606848555252, 1.309591197743603, 1.060813174995897, 1.2351943738904936, 1.1794235862629685, 0.9736899694063206, 1.0846320144621167, 1.1531259135920087]",3,"[0.00467751897698073, 0.005549618691654588, 0.005270858007119472, 0.00562715228389252, 0.00492621195842875, 0.005447860582071186, 0.005324166590742933, 0.00407946797340316, 0.003566961503890785, 0.004406383488401701]",0,"[0.0980318039156546, 0.10262284299397711, 0.08965398301247733, 0.11040777730592091, 0.12165915095625832, 0.10073158591521425, 0.10600133055595884, 0.06844902166870165, 0.09815067192882246, 0.10429183174701452]",10,"[0.0068332005238304966, 0.007153213921338834, 0.006249233608018115, 0.007695854320613028, 0.008480119112755865, 0.007021385898747108, 0.0073887077310635955, 0.004771164785712634, 0.006841486089712199, 0.007269548971455169]",4.425361633300781,3.316603660583496,0.12165915095625832,0.5449829335591297,"[0.0416700258485213, 0.04943919104737741, 0.04695583074733482, 0.050129904822903075, 0.04388552577835248, 0.04853267135659594, 0.04743073423109824, 0.036342243983722225, 0.03177654196579046, 0.03925459517402462]","[0.5423012293577555, 0.5676983559713382, 0.49595603939225064, 0.6107637620865706, 0.6730051319158069, 0.5572361284300895, 0.5863877800668995, 0.3786525098651673, 0.5429587942203556, 0.5769310194173275]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,2,8,9.981990127311967,"[0.8919610789336598, 1.3373811295485263, 1.2475606848555252, 1.309591197743603, 1.060813174995897, 1.2351943738904936, 1.1794235862629685, 0.9736899694063206, 1.0846320144621167, 1.1531259135920087]",4,"[0.0068038068406094925, 0.006455446810362147, 0.007061457446784225, 0.0064508852249583375, 0.005651053540132177, 0.00687123541423629, 0.006747660957972244, 0.0059655815155609596, 0.006210427074759999, 0.006498692854377763]",0,"[0.10370217960582394, 0.0994773976945502, 0.10577522239757857, 0.09960743923356774, 0.0910150251585979, 0.10390612080742598, 0.10283028648455719, 0.0950531928096404, 0.09798728455905402, 0.10064585124920396]",10,"[0.00640917720059105, 0.006148070095551144, 0.006537298891449101, 0.006156107142314953, 0.0056250642597385336, 0.006421781519078253, 0.006355290989757144, 0.005874637915177618, 0.006055975607560392, 0.006220284835018547]",4.425361633300781,3.316603660583496,0.10577522239757857,0.5168596605445896,"[0.06091846606304878, 0.0577993947581902, 0.06322536278661499, 0.05775855221340232, 0.050597190862369495, 0.06152219356007982, 0.06041575910411478, 0.053413343972812784, 0.05560558961384551, 0.05818660190948705]","[0.5138025394427964, 0.4928704463772951, 0.5240736316688782, 0.4935147498358553, 0.4509427982293956, 0.5148129859703278, 0.509482660135222, 0.4709502927843593, 0.48548753585424564, 0.4986596632084556]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.03391767591300351,0.31622776601683794,"[0.0, 2.5608487471198704e-06, 0.00024054727288194688, 0.0029120692998559085, 0.11234189995090385]",-5.724587470723463e-17,0.06645312068738671,"[3.3738222113602455e-05, 5.224903634539097e-05, 4.594519557378699e-05, 5.123340549087354e-05, 4.525074689799428e-05, 4.633671342260435e-05, 4.481796211953439e-05, 4.48629459713494e-05, 4.3700762314139525e-05, 4.501710978563342e-05]",NNUM,0,0.01262924050173449,0.06519019663721332,"[3.316603660583496, 5.1362833976745605, 4.516598701477051, 5.036447525024414, 4.448329925537109, 4.555084228515625, 4.40578556060791, 3.9549076557159424, 4.295961856842041, 4.425361633300781]",0.16958837956501752,-0.15695913906328302,SHADOW_ONLY,0.010922778421579448
1,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.03392687079726238,0.31622776601683794,"[0.0, 8.967444693155913e-06, 0.00023347911166776009, 0.002985009166200395, 0.11229530930509893]",-3.8163916471489756e-17,0.06647734639411253,"[3.3738222113602455e-05, 5.224903634539097e-05, 4.594519557378699e-05, 5.123340549087354e-05, 4.525074689799428e-05, 4.633671342260435e-05, 4.481796211953439e-05, 4.48629459713494e-05, 4.3700762314139525e-05, 4.501710978563342e-05]",NRMS,0,0.012619201364560788,0.06521542625765649,"[4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246]",0.16963435398631188,-0.1570151526217511,SHADOW_ONLY,0.0106993020312637
1,JV_NATIVE,3,4,6.809012985410906,"[0.4623837873558948, 0.6818628167228415, 0.6550992859057353, 0.6658830063018052, 0.5183303134304563, 0.6420010148171128, 0.6087772485813764, 0.48291780348129676, 0.5451261463285345, 0.5880016466959798]",0,"[0.00037927186079316015, 0.000970791464879465, 0.000641126565602808, 0.0005745555775755944, 0.0008779722020130207, 0.0007753526311986972, 0.00043903828505545455, 0.00039872681262645757, 0.0004633970621766853, 0.0007041096225209561]",0,"[0.08587180847865492, 0.1388103713339447, 0.05718484268018035, 0.06394447014415287, 0.28945275088840977, 0.06967404027132787, 0.06913317545727575, 0.07644753325876967, 0.039886509108555894, 0.1095944983787283]",10,"[0.0027305904952494827, 0.0044139547928670544, 0.001818389418614039, 0.002033335101388832, 0.009204149119511921, 0.002215526556399568, 0.002198327893105634, 0.0024309131413431592, 0.001268329205941636, 0.0034849352879178803]",4.425361633300781,3.316603660583496,0.28945275088840977,0.7001769623385073,"[0.005630356665058381, 0.014411567953486462, 0.009517635250447397, 0.008529377367685683, 0.013033649870576274, 0.01151024451355466, 0.006517599616560743, 0.0059191688049675265, 0.006879209894819663, 0.010452629672557296]","[0.6017653027985006, 0.9727437516132764, 0.4007351746816544, 0.4481047286683228, 2.028402864340738, 0.4882559326963797, 0.4844657053287795, 0.5357226523428469, 0.27951335434203095, 0.7680071920031637]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,3,5,8.629025947504772,"[0.4623837873558948, 0.6818628167228415, 0.6550992859057353, 0.6658830063018052, 0.5183303134304563, 0.6420010148171128, 0.6087772485813764, 0.48291780348129676, 0.5451261463285345, 0.5880016466959798]",1,"[0.0006527131776127085, 0.0009856028631576932, 0.000991106817098055, 0.0008993098426120002, 0.0009141703601852506, 0.0008692101994588619, 0.0008151730554016281, 0.0006951596318621991, 0.0006552078793740481, 0.0007504331767260488]",0,"[0.07856815425132622, 0.11833593607379296, 0.09098252412770814, 0.08509761535471067, 0.21069688818851098, 0.0835503441432711, 0.09637015921322427, 0.08347059005119865, 0.05560337174986688, 0.09732441684639018]",10,"[0.0019239797284377207, 0.0028978145703077466, 0.0022279832551984824, 0.0020838734019017653, 0.005159552818599674, 0.0020459837699819123, 0.0023599158529224243, 0.002044030748966343, 0.0013616173257337875, 0.0023832837474518694]",4.425361633300781,3.316603660583496,0.21069688818851098,0.6137099244496265,"[0.010693005691676147, 0.016146536314808304, 0.016236704267332674, 0.014732849887912645, 0.014976300770233129, 0.014239745617012044, 0.01335448772919171, 0.011388380310189804, 0.010733874883609128, 0.01229389340552823]","[0.5163632509200943, 0.7777238657824872, 0.5979525977563138, 0.5592759780196109, 1.384735726331902, 0.5491070488853171, 0.6333610503798691, 0.5485828914496598, 0.36543480081047147, 0.6396325935817198]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,3,6,9.719246716227525,"[0.4623837873558948, 0.6818628167228415, 0.6550992859057353, 0.6658830063018052, 0.5183303134304563, 0.6420010148171128, 0.6087772485813764, 0.48291780348129676, 0.5451261463285345, 0.5880016466959798]",2,"[0.0009065533734484029, 0.0011509076552231603, 0.0012037575486230714, 0.0011751870286877447, 0.0009139003337901309, 0.001218066752859631, 0.0010319468809210051, 0.0009599342777606287, 0.000785779285950287, 0.0007694887585468601]",0,"[0.09143934567004626, 0.11134917272578333, 0.10329314358415295, 0.10802231349232308, 0.1346738043086056, 0.09906648877766826, 0.09954679301690447, 0.0828842616934806, 0.06674127798567656, 0.10298339874535888]",10,"[0.0018127847069620505, 0.0022074969584597397, 0.0020477862090030963, 0.0021415419858334664, 0.0026699076977211335, 0.001963992792299842, 0.001973514822156861, 0.0016431801971544676, 0.0013231456018081567, 0.0020416455186611894]",4.425361633300781,3.316603660583496,0.1346738043086056,0.5603218328562238,"[0.01633023367000988, 0.02073191881786879, 0.021683932382577875, 0.021169276235149047, 0.01646257841954, 0.021941691777290682, 0.01858901438574484, 0.01729181261998298, 0.014154665051667846, 0.013861215016736393]","[0.5882260725990474, 0.7163052849917376, 0.6644811348078082, 0.6949037173553098, 0.8663518139803816, 0.63729121411413, 0.64038099427636, 0.5331915203347616, 0.42934427780596257, 0.6624885572286868]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,3,7,9.800559422566652,"[0.4623837873558948, 0.6818628167228415, 0.6550992859057353, 0.6658830063018052, 0.5183303134304563, 0.6420010148171128, 0.6087772485813764, 0.48291780348129676, 0.5451261463285345, 0.5880016466959798]",3,"[0.0012137602413593146, 0.0014236888425432092, 0.0014140653541906186, 0.0014684688975708687, 0.0011717191496964637, 0.0014582317181056235, 0.0014121716269884562, 0.0009639278148453923, 0.000861864081407469, 0.0011018691958767652]",0,"[0.0990961806786112, 0.10222476418824734, 0.0927655718495866, 0.1135479799508432, 0.1152424402647131, 0.10558823167499515, 0.11001948699146893, 0.06255104984658694, 0.0958469070751234, 0.10311738747982423]",10,"[0.0017742037554206674, 0.0018302174642632492, 0.001660861446144575, 0.002032946689465086, 0.0020632840630317763, 0.0018904365020239173, 0.0019697730593955225, 0.0011199049931424183, 0.0017160292285093434, 0.0018461988631955444]",4.425361633300781,3.316603660583496,0.1152424402647131,0.5475155263618445,"[0.021127281418181692, 0.02478139734965287, 0.024613886386843545, 0.02556086004109141, 0.02039549441081202, 0.02538266688224445, 0.02458092328081484, 0.016778580741979295, 0.015002011411846709, 0.01917965327422721]","[0.537557485538507, 0.5545288104999768, 0.5032164429195672, 0.6159527660133783, 0.6251445413111856, 0.5727742878986524, 0.5968120908633122, 0.339314642028203, 0.5199314646751767, 0.5593709379045575]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,3,8,9.930539789969071,"[0.4623837873558948, 0.6818628167228415, 0.6550992859057353, 0.6658830063018052, 0.5183303134304563, 0.6420010148171128, 0.6087772485813764, 0.48291780348129676, 0.5451261463285345, 0.5880016466959798]",4,"[0.0018268729587136298, 0.0016768414934224135, 0.0019463880796116646, 0.001667637585493413, 0.0013460445512950335, 0.0018560278870971409, 0.0017977203960253825, 0.001466907236002406, 0.0015671242134398969, 0.0016896427802725782]",0,"[0.1070616997636329, 0.09936385624121515, 0.11215596362532058, 0.09908332456419287, 0.08324620013905881, 0.10799470666317479, 0.10542561764871079, 0.08991814427071455, 0.09505876755954204, 0.1006917195244374]",10,"[0.0017194326372055044, 0.0015958037071794736, 0.0018012475492203584, 0.0015912983114842155, 0.0013369508774701906, 0.0017344169174602735, 0.0016931568262314957, 0.0014441036549705294, 0.0015266631087985838, 0.0016171294611321935]",4.425361633300781,3.316603660583496,0.11215596362532058,0.5333297072252765,"[0.03195486581579964, 0.029330580794412926, 0.03404537223719029, 0.029169590047109246, 0.02354442481266343, 0.03246483112013058, 0.03144494189117952, 0.025658502233066472, 0.02741145393734644, 0.02955449532640896]","[0.5260687055625308, 0.48824383834669377, 0.5511003723624105, 0.4868653908110558, 0.4090465670434823, 0.53065321835288, 0.5180294945067444, 0.44183047595464936, 0.46708993891207096, 0.4947685555902176]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
1,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.0088389443565643,0.31622776601683794,"[0.0, 5.963677278245094e-06, 0.00011630204890760928, 0.0014694089800137869, 0.05761976161176064]",4.87890977618477e-19,0.01731502468297154,"[3.3738222113602455e-05, 5.224903634539097e-05, 4.594519557378699e-05, 5.123340549087354e-05, 4.525074689799428e-05, 4.633671342260435e-05, 4.481796211953439e-05, 4.48629459713494e-05, 4.3700762314139525e-05, 4.501710978563342e-05]",NNUM,0,0.003322209652678697,0.01698280371770367,"[3.316603660583496, 5.1362833976745605, 4.516598701477051, 5.036447525024414, 4.448329925537109, 4.555084228515625, 4.40578556060791, 3.9549076557159424, 4.295961856842041, 4.425361633300781]",0.0441947217828215,-0.040872512130142806,SHADOW_ONLY,0.00553561784168534
1,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.008839686963889218,0.31622776601683794,"[0.0, 8.423365207364808e-06, 0.00011314436820129836, 0.0015069457833345398, 0.05759063702486327]",8.239936510889834e-18,0.01731809884540627,"[3.3738222113602455e-05, 5.224903634539097e-05, 4.594519557378699e-05, 5.123340549087354e-05, 4.525074689799428e-05, 4.633671342260435e-05, 4.481796211953439e-05, 4.48629459713494e-05, 4.3700762314139525e-05, 4.501710978563342e-05]",NRMS,0,0.0033189652311245996,0.0169862023222938,"[4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246, 4.435927420198246]",0.04419843481944609,-0.04087946958832149,SHADOW_ONLY,0.0054201991900382955
1,ORB_RAY_N,0,4,5.763374435965858,"[3.3166036868864315, 5.136288754193527, 4.516596759384728, 5.036448271556987, 4.448331441897096, 4.555084642929455, 4.405785436763159, 3.9549057045831266, 4.29595907297132, 4.425361682357727]",0,"[0.02846480325936206, 0.05216771795144535, 0.04066296063268741, 0.034576529303892725, 0.057174516784413786, 0.03294105909974538, 0.036636346422215575, 0.0438935272331786, 0.031026694446946043, 0.035101012457856566]",0,"[0.07586574251131427, 0.12588066663485192, 0.04771753074085808, 0.0587292228307234, 0.34635971735628296, 0.05412862786592498, 0.061639241433110614, 0.08908916808746932, 0.041417704511613807, 0.09917237802785052]",10,"[0.14987529228954505, 0.24868143487408123, 0.09426756570734, 0.11602152890522087, 0.6842451171997083, 0.10693290086006411, 0.12177036723677419, 0.17599860839628081, 0.08182204990235707, 0.19591832429184594]",4.425361633300781,3.316603660583496,0.34635971735628296,0.736367672617769,"[0.05643315163405109, 0.10342557827404088, 0.08061671821038004, 0.06855000905527144, 0.1133518523173778, 0.06530759289723023, 0.07263371800339127, 0.08702150707079342, 0.0615122520424235, 0.0695898278478855]","[0.589090854363594, 0.9774523652058705, 0.3705224521866501, 0.45602727803397064, 2.689452907998844, 0.42030406056213526, 0.4786233179321972, 0.6917695972640387, 0.3216048525839807, 0.770064840438134]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
