arm,batch,population,metric,group,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
S75,55,suffix,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,56,current,RS,ALL,100,100,100,1.0,0,100,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,ab84a6943b4514cccfac181656a4aac89d48de18efeeced161c191b0a094f4e1,97,0.97,97,0.97,102,105,0.9714285714285714,0,0.0,0,0.0,4,104,0.038461538461538464
S75,56,current,PS,ALL,200,100,183,0.915,0,88,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,b575ddc89301407c4b4ec196cb622b6234c148095235fc4b54632625ddba6aff,133,0.665,53,0.53,143,210,0.680952380952381,3,0.015,0,0.0,11,208,0.052884615384615384
S75,56,current,NS,ALL,1000,100,687,0.687,0,24,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,28068a5cdac0bc69a5d8d903500f46743368c005603f1f26147b03064edabcfb,44,0.044,0,0.0,93,1050,0.08857142857142856,89,0.089,0,0.0,129,1040,0.12403846153846154
S75,56,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
S75,56,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0
S75,56,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
S75,56,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,56,historical,PS,ALL,256,128,251,0.98046875,0,123,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,6a841b456ba8899a78744763a635c058cf7341b8976a422557f7e26b608b8b3f,176,0.6875,63,0.4921875,176,256,0.6875,0,0.0,0,0.0,0,256,0.0
S75,56,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,176,0.7096774193548387,63,0.5080645161290323,176,248,0.7096774193548387,0,0.0,0,0.0,0,248,0.0
S75,56,historical,PS,SUPERSEDED,8,4,6,0.75,0,2,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,b8a294f00f58945c4b2e7c769967b5694a66c8fb997582bf04d993c4a7d85ff2,0,0.0,0,0.0,0,8,0.0,0,0.0,0,0.0,0,8,0.0
S75,56,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,56,historical,NS,ALL,1280,128,876,0.684375,0,37,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,0c2ba47a85f42fbfcba6fe16a752bc4331a152063d225dd0dbaa573e7eb9ac71,81,0.06328125,0,0.0,81,1280,0.06328125,154,0.1203125,0,0.0,154,1280,0.1203125
S75,56,historical,NS,ACTIVE_TARGET,1240,124,853,0.6879032258064516,0,36,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,5170003351db2bee9df9e41c063de9b8ae711300e5ec491c586900868d1da12e,81,0.06532258064516129,0,0.0,81,1240,0.06532258064516129,154,0.12419354838709677,0,0.0,154,1240,0.12419354838709677
S75,56,historical,NS,SUPERSEDED,40,4,23,0.575,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,c6c095ad21568ba771b3ab9bdcb12d65408bc4c5d1aecee6da87e4ce730c3659,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
S75,56,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,57,current,RS,ALL,100,100,100,1.0,0,100,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,0c701b5e7b1789e559230d5346087f14474c0172988db4962dec0aa96305239c,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
S75,57,current,PS,ALL,200,100,188,0.94,0,92,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,f21279c4d2eaa17695c96cd898553437b355a0086c0701dc3f6cabc78cc2fb0a,129,0.645,47,0.47,129,200,0.645,2,0.01,0,0.0,3,202,0.01485148514851485
S75,57,current,NS,ALL,1000,100,725,0.725,0,37,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,c3fb34aa705988f9ad47b41be398da227f5fa16e997a7362c768c19926079780,36,0.036,0,0.0,36,1000,0.036,94,0.094,0,0.0,104,1010,0.10297029702970296
S75,57,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,124,0.96875,124,0.96875,124,128,0.96875,0,0.0,0,0.0,0,128,0.0
S75,57,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,122,0.991869918699187,122,0.991869918699187,122,123,0.991869918699187,0,0.0,0,0.0,0,123,0.0
S75,57,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0
S75,57,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,57,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,179,0.69921875,66,0.515625,179,256,0.69921875,0,0.0,0,0.0,0,256,0.0
S75,57,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,179,0.7276422764227642,66,0.5365853658536586,179,246,0.7276422764227642,0,0.0,0,0.0,0,246,0.0
S75,57,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0
S75,57,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,57,historical,NS,ALL,1280,128,873,0.68203125,0,37,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,7aca27f88eeb9da21fd49d718ad4261132a23dc09282d4a468d2f26ae2649c80,76,0.059375,0,0.0,76,1280,0.059375,152,0.11875,0,0.0,152,1280,0.11875
S75,57,historical,NS,ACTIVE_TARGET,1230,123,846,0.6878048780487804,0,36,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,c57a6781f5dc4e7666ac7752d8d70233624851ebf3fb779f503158178e5accc1,76,0.061788617886178863,0,0.0,76,1230,0.061788617886178863,152,0.12357723577235773,0,0.0,152,1230,0.12357723577235773
S75,57,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0
S75,57,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,58,current,RS,ALL,100,100,100,1.0,0,100,6b7d5341651e255659ecb52125cb91ef266370136f40464d32d45a5455c8bbb5,0a0632217c8637d82f19087db7ce5351aa0e004a04fd1f7b3e440beb923b48f0,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,4,104,0.038461538461538464
S75,58,current,PS,ALL,200,100,189,0.945,0,92,687a45f615977f84eeffdcae47935948a4518122f7d2f1c603dfc3d3e7988e04,3539811813e1ac809bdbef9bb2c05f6ace1149afe58636820fa97b61a0aa2e64,123,0.615,43,0.43,125,202,0.6188118811881188,3,0.015,1,0.01,10,208,0.04807692307692308
S75,58,current,NS,ALL,1000,100,721,0.721,0,26,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,44aba755a94e63fa5075d8fea4a7119211b4a2af3fdb9888de114bc5923e6c8f,40,0.04,0,0.0,50,1010,0.04950495049504951,125,0.125,0,0.0,165,1040,0.15865384615384615
S75,58,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,123,0.9609375,123,0.9609375,123,128,0.9609375,0,0.0,0,0.0,0,128,0.0
S75,58,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,121,0.983739837398374,121,0.983739837398374,121,123,0.983739837398374,0,0.0,0,0.0,0,123,0.0
S75,58,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0
S75,58,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,58,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,174,0.6796875,63,0.4921875,174,256,0.6796875,0,0.0,0,0.0,0,256,0.0
S75,58,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,174,0.7073170731707317,63,0.5121951219512195,174,246,0.7073170731707317,0,0.0,0,0.0,0,246,0.0
S75,58,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0
S75,58,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,58,historical,NS,ALL,1280,128,859,0.67109375,0,37,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,95e658accb8df52891dc0fe4dbfeff725615b8fd8034c347e22d0d3de6c2f923,77,0.06015625,0,0.0,77,1280,0.06015625,145,0.11328125,0,0.0,145,1280,0.11328125
S75,58,historical,NS,ACTIVE_TARGET,1230,123,832,0.6764227642276422,0,36,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,3873c422cc893a2bb9a5eb17702d504b470853b4ff82ce6e3692faeb0aa93ec9,77,0.06260162601626017,0,0.0,77,1230,0.06260162601626017,145,0.11788617886178862,0,0.0,145,1230,0.11788617886178862
S75,58,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0
S75,58,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,59,current,RS,ALL,100,100,99,0.99,0,99,b1762585e08c2fed4c5164e290388defa08e04afbc7898c700b8fc1ab4c69a48,c166a234ccf8377ae7c1c3489a5e0dfec24e30f9c77c5b9a2b1454cddbe60390,99,0.99,99,0.99,102,103,0.9902912621359223,0,0.0,0,0.0,1,101,0.009900990099009901
S75,59,current,PS,ALL,200,100,190,0.95,0,92,21db778346c335ac09473c556736b090c6cc6dc6ea4db1a6fb9a4fe46d09b4a7,2ec144330ca37a8d72148c42d1538aff8e3a06859881d8ec05c316e0d5a132dc,134,0.67,49,0.49,140,206,0.6796116504854369,0,0.0,0,0.0,2,202,0.009900990099009901
S75,59,current,NS,ALL,1000,100,687,0.687,0,24,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,846b7096620317b9cc7dc3d14fbc760de8d1d4658ba053d3e6ce54c87229ad08,51,0.051,0,0.0,81,1030,0.07864077669902912,110,0.11,0,0.0,118,1010,0.11683168316831684
S75,59,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,123,0.9609375,123,0.9609375,123,128,0.9609375,0,0.0,0,0.0,0,128,0.0
S75,59,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,121,0.983739837398374,121,0.983739837398374,121,123,0.983739837398374,0,0.0,0,0.0,0,123,0.0
S75,59,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0
S75,59,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,59,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,177,0.69140625,65,0.5078125,177,256,0.69140625,0,0.0,0,0.0,0,256,0.0
S75,59,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,177,0.7195121951219512,65,0.5284552845528455,177,246,0.7195121951219512,0,0.0,0,0.0,0,246,0.0
S75,59,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0
S75,59,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,59,historical,NS,ALL,1280,128,868,0.678125,0,37,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,dc40860fa0df80fc4bff7957b521f216c4ae2754a4583f0bd15d2033b1159142,77,0.06015625,0,0.0,77,1280,0.06015625,145,0.11328125,0,0.0,145,1280,0.11328125
S75,59,historical,NS,ACTIVE_TARGET,1230,123,841,0.683739837398374,0,36,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,7778658e818dd24af105bfcc34a6a4f5d362cfa571fd81925990be12f2cb6518,77,0.06260162601626017,0,0.0,77,1230,0.06260162601626017,145,0.11788617886178862,0,0.0,145,1230,0.11788617886178862
S75,59,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0
S75,59,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,60,current,RS,ALL,100,100,99,0.99,0,99,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,7b0e49d255ef43345fc7e7d92533a4ca36853bd680efaf9558d694c509996e39,97,0.97,97,0.97,97,100,0.97,0,0.0,0,0.0,1,101,0.009900990099009901
S75,60,current,PS,ALL,200,100,193,0.965,0,94,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,bbfcb1d8458ad1dffe3349842e014eecd749726f59b210acfb76a21c5b1622df,145,0.725,61,0.61,145,200,0.725,0,0.0,0,0.0,1,202,0.0049504950495049506
S75,60,current,NS,ALL,1000,100,745,0.745,0,30,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,cf741b269995028889e6c1a694b30c727b1069244ad7c2e312fd1050253f31fd,49,0.049,0,0.0,49,1000,0.049,110,0.11,0,0.0,116,1010,0.11485148514851486
S75,60,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,122,0.953125,122,0.953125,122,128,0.953125,0,0.0,0,0.0,0,128,0.0
S75,60,historical,RS,ACTIVE_TARGET,123,123,123,1.0,0,123,bf365f7255b37f55d30f4b586a3c200713377d76730762a59f21f449acec0e52,91afc99f1d29a5487f3b064adead82f38c3e042056d2efc23eb4a790b74eda13,120,0.975609756097561,120,0.975609756097561,120,123,0.975609756097561,0,0.0,0,0.0,0,123,0.0
S75,60,historical,RS,SUPERSEDED,5,5,5,1.0,0,5,3fed3054e520047218b591237b715abb7cfd2aeec4b15c0dc70ff6f874d210cb,cc5484e6ffe445042d66b3c1d8354cd35323ebae32d3c2132347f58b3935b3d3,2,0.4,2,0.4,2,5,0.4,0,0.0,0,0.0,0,5,0.0
S75,60,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,60,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,e806746edbb20a7f5426a40b0f9c865951e7b82b0a544ad9d29fcf976317f8ee,176,0.6875,65,0.5078125,176,256,0.6875,0,0.0,0,0.0,0,256,0.0
S75,60,historical,PS,ACTIVE_TARGET,246,123,243,0.9878048780487805,0,120,f99a73ea7daff5a354dc12c9ca9b8c8a31d138551bd0ada98b9c295dc3361a63,598d1294ebfcf90d9b4d14e862aa6b3be69685eb84085e689dfab1dd17bf2fbe,176,0.7154471544715447,65,0.5284552845528455,176,246,0.7154471544715447,0,0.0,0,0.0,0,246,0.0
S75,60,historical,PS,SUPERSEDED,10,5,7,0.7,0,2,570ef4d09ebf6c9af11a77e1dfd0bd09118722854386e14c5c5c0740fb4b7e8e,67a95b1acde38d62546ca8d12ae3eb2da5c870b476afb1bc0d8368842a581a8f,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0
S75,60,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,60,historical,NS,ALL,1280,128,873,0.68203125,0,35,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,41bc73eb770b9147047087dc74aff58e83382f15631d114955377524d81ac3cc,77,0.06015625,0,0.0,77,1280,0.06015625,145,0.11328125,0,0.0,145,1280,0.11328125
S75,60,historical,NS,ACTIVE_TARGET,1230,123,846,0.6878048780487804,0,34,e5d3b14bf005c49ef53a8a55bfa49c794af3462e754ec07543613fc8dc4b5bab,13b1ac02204fef76bc4fdebb2dc362efb4fa8081fe85816d281c3397e9545e7c,77,0.06260162601626017,0,0.0,77,1230,0.06260162601626017,145,0.11788617886178862,0,0.0,145,1230,0.11788617886178862
S75,60,historical,NS,SUPERSEDED,50,5,27,0.54,0,1,912c1306110e50e4be348778f1e55b02fe3ec2d68a64383c5dffdcde7229bfb2,e75466a7721f85e6e6da474692c22e77563db0adcd38f68d006b768e90b88b5f,0,0.0,0,0.0,0,50,0.0,0,0.0,0,0.0,0,50,0.0
S75,60,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,60,suffix,RS,ALL,1000,1000,996,0.996,0,996,3d8441c97974f7cd040c389398d91e2eb5ac18fab77a8c2eb4529838716fd31c,0ec9e7bc4233d0a0ea6d76da8a1bcfff98f09fab3fdf815bb17142fadfe55280,978,0.978,978,0.978,994,1016,0.9783464566929134,0,0.0,0,0.0,17,1017,0.01671583087512291
S75,60,suffix,RS,ACTIVE_TARGET,994,994,991,0.9969818913480886,0,991,167c89fb129b9e7a1bc92c7032192ddceea9baa697f6400112111500ddda3e92,b5d1c62b11f8c77f0deb294902dee788e3f90038d12fae2de89f4db81720d94f,974,0.9798792756539235,974,0.9798792756539235,990,1010,0.9801980198019802,0,0.0,0,0.0,17,1011,0.016815034619188922
S75,60,suffix,RS,SUPERSEDED,6,6,5,0.8333333333333334,0,5,da4c13757b947da5ff7515fea41b79dd7912a4dccc6141faede57a69bf6586f8,c820a5fe97b1174bdbf6cf15d09b667690f2e4b5aea98142857400d49a4bc453,4,0.6666666666666666,4,0.6666666666666666,4,6,0.6666666666666666,0,0.0,0,0.0,0,6,0.0
S75,60,suffix,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
S75,60,suffix,PS,ALL,2000,1000,1896,0.948,0,921,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,34d3655fbfbc1fcda328b3cb6d9ba1dbc106373db9f6bc66ac7b716d8b405bc0,1325,0.6625,507,0.507,1356,2032,0.6673228346456693,11,0.0055,2,0.002,42,2034,0.02064896755162242
S75,60,suffix,PS,ACTIVE_TARGET,1988,994,1891,0.9512072434607646,0,920,8382f962a0306a2cac5e9f50b608788262e6f4134a96a7557c882773391f5b38,e6102e8e7a3b6daa09e20cc7489b4db02313cb8712587ae4450b2eb8da2c0080,1324,0.6659959758551308,507,0.5100603621730382,1355,2020,0.6707920792079208,10,0.005030181086519115,2,0.002012072434607646,41,2022,0.020276953511374877
S75,60,suffix,PS,SUPERSEDED,12,6,5,0.4166666666666667,0,1,f188991fee9feb1bb44ad46967dc83abf794128d8ee48e6185148a55694db3b7,beb43e945d4ea57421e2f388a870b75ba1c6d90eef801363e6b4dd11f1b84bd7,1,0.08333333333333333,0,0.0,1,12,0.08333333333333333,1,0.08333333333333333,0,0.0,1,12,0.08333333333333333
